"Test[not.NA.test.row.index, 1]","Test[not.NA.test.row.index, 3]","Test[not.NA.test.row.index, 2]","predict(Cubist, Test[not.NA.test.row.index, 2:14])"
"31/03/2018",0,537,361.033660888672
"31/03/2018",1,502,325.876556396484
"31/03/2018",2,397,303.308868408203
"31/03/2018",3,264,235.914016723633
"31/03/2018",4,163,155.71110534668
"31/03/2018",5,108,106.653343200684
"31/03/2018",6,142,141.306503295898
"31/03/2018",7,264,432.733459472656
"31/03/2018",8,489,848.129333496094
"31/03/2018",9,642,505.403747558594
"31/03/2018",10,618,544.82275390625
"31/03/2018",11,824,550.684448242188
"31/03/2018",12,1072,548.927551269531
"31/03/2018",13,1218,586.173767089844
"31/03/2018",14,1381,598.1396484375
"31/03/2018",15,1542,580.3876953125
"31/03/2018",16,1578,596.712707519531
"31/03/2018",17,1531,656.162170410156
"31/03/2018",18,1391,758.586242675781
"31/03/2018",19,1025,741.823913574219
"31/03/2018",20,972,616.592468261719
"31/03/2018",21,1010,552.276794433594
"31/03/2018",22,922,529.390502929688
"31/03/2018",23,655,511.005676269531
"01/04/2018",0,579,294.774658203125
"01/04/2018",1,453,323.497802734375
"01/04/2018",2,322,253.615249633789
"01/04/2018",3,221,188.857849121094
"01/04/2018",4,147,108.572113037109
"01/04/2018",5,96,106.209648132324
"01/04/2018",6,110,143.356964111328
"01/04/2018",7,169,520.2392578125
"01/04/2018",8,342,794.959655761719
"01/04/2018",9,485,548.063110351562
"01/04/2018",10,566,585.245300292969
"01/04/2018",11,737,633.915283203125
"01/04/2018",12,926,661.032287597656
"01/04/2018",13,1156,699.135864257812
"01/04/2018",14,1201,689.498046875
"01/04/2018",15,1349,690.624816894531
"01/04/2018",16,1409,696.827575683594
"01/04/2018",17,1362,726.290649414062
"01/04/2018",18,1296,863.427368164062
"01/04/2018",19,1066,683.170654296875
"01/04/2018",20,984,612.975341796875
"01/04/2018",21,983,600.336547851562
"01/04/2018",22,841,568.933410644531
"01/04/2018",23,588,563.796936035156
"02/04/2018",0,468,297.018798828125
"02/04/2018",1,295,280.098205566406
"02/04/2018",2,155,252.789245605469
"02/04/2018",3,111,185.321548461914
"02/04/2018",4,86,159.637969970703
"02/04/2018",5,125,115.260452270508
"02/04/2018",6,359,156.480392456055
"02/04/2018",7,918,499.158294677734
"02/04/2018",8,1469,769.359252929688
"02/04/2018",9,806,606.127746582031
"02/04/2018",10,579,678.171997070312
"02/04/2018",11,662,712.023376464844
"02/04/2018",12,818,708.639770507812
"02/04/2018",13,818,713.804382324219
"02/04/2018",14,920,710.441101074219
"02/04/2018",15,993,735.515197753906
"02/04/2018",16,1218,752.048034667969
"02/04/2018",17,1569,814.110046386719
"02/04/2018",18,2401,918.207397460938
"02/04/2018",19,1779,858.996704101562
"02/04/2018",20,1517,695.25537109375
"02/04/2018",21,1503,670.70263671875
"02/04/2018",22,1213,641.507507324219
"02/04/2018",23,803,617.940856933594
"03/04/2018",0,532,300.769134521484
"03/04/2018",1,430,283.466156005859
"03/04/2018",2,275,260.167602539062
"03/04/2018",3,156,190.119171142578
"03/04/2018",4,124,124.0380859375
"03/04/2018",5,163,130.15625
"03/04/2018",6,388,169.877990722656
"03/04/2018",7,1033,618.836303710938
"03/04/2018",8,1677,901.23291015625
"03/04/2018",9,867,699.556030273438
"03/04/2018",10,664,716.263916015625
"03/04/2018",11,696,724.605163574219
"03/04/2018",12,913,724.882873535156
"03/04/2018",13,870,739.768920898438
"03/04/2018",14,931,740.213623046875
"03/04/2018",15,961,747.445434570312
"03/04/2018",16,1173,737.512756347656
"03/04/2018",17,1436,788.551086425781
"03/04/2018",18,2134,935.945434570312
"03/04/2018",19,1415,764.668884277344
"03/04/2018",20,1470,614.297912597656
"03/04/2018",21,1223,580.384887695312
"03/04/2018",22,1030,549.251831054688
"03/04/2018",23,454,446.277374267578
"04/04/2018",0,355,279.151214599609
"04/04/2018",1,113,262.931396484375
"04/04/2018",2,15,216.265609741211
"04/04/2018",3,22,168.078201293945
"04/04/2018",4,14,98.4653167724609
"04/04/2018",5,19,93.5345001220703
"04/04/2018",6,172,138.110641479492
"04/04/2018",7,665,399.709869384766
"04/04/2018",8,1284,625.919982910156
"04/04/2018",9,378,543.440551757812
"04/04/2018",10,505,555.62548828125
"04/04/2018",11,744,598.382629394531
"04/04/2018",12,928,626.621826171875
"04/04/2018",13,951,626.476440429688
"04/04/2018",14,1096,623.959899902344
"04/04/2018",15,1209,640.807250976562
"04/04/2018",16,1413,641.377258300781
"04/04/2018",17,1745,702.760437011719
"04/04/2018",18,2402,801.789001464844
"04/04/2018",19,1626,745.374084472656
"04/04/2018",20,1374,566.065246582031
"04/04/2018",21,1256,525.513122558594
"04/04/2018",22,1041,503.769683837891
"04/04/2018",23,668,440.959930419922
"05/04/2018",0,436,284.22509765625
"05/04/2018",1,373,281.139099121094
"05/04/2018",2,220,209.542282104492
"05/04/2018",3,150,121.089073181152
"05/04/2018",4,87,64.2729873657227
"05/04/2018",5,18,108.233329772949
"05/04/2018",6,21,94.9818878173828
"05/04/2018",7,38,226.753326416016
"05/04/2018",8,207,372.661926269531
"05/04/2018",9,129,306.658996582031
"05/04/2018",10,95,326.713897705078
"05/04/2018",11,47,185.221801757812
"05/04/2018",12,70,283.785400390625
"05/04/2018",13,84,441.976715087891
"05/04/2018",14,46,477.030487060547
"05/04/2018",15,37,407.079223632812
"05/04/2018",16,31,259.320678710938
"05/04/2018",17,46,276.251434326172
"05/04/2018",18,75,298.813812255859
"05/04/2018",19,75,270.765930175781
"05/04/2018",20,56,147.366439819336
"05/04/2018",21,99,246.470794677734
"05/04/2018",22,77,308.730743408203
"05/04/2018",23,79,235.491455078125
"06/04/2018",0,56,221.623641967773
"06/04/2018",1,50,204.680267333984
"06/04/2018",2,27,176.655075073242
"06/04/2018",3,18,134.02262878418
"06/04/2018",4,9,69.950080871582
"06/04/2018",5,54,90.8350601196289
"06/04/2018",6,178,83.7710342407227
"06/04/2018",7,591,124.669013977051
"06/04/2018",8,1235,532.3935546875
"06/04/2018",9,719,404.935333251953
"06/04/2018",10,529,441.073425292969
"06/04/2018",11,598,428.205627441406
"06/04/2018",12,756,339.448150634766
"06/04/2018",13,683,357.7646484375
"06/04/2018",14,572,368.240692138672
"06/04/2018",15,545,431.173278808594
"06/04/2018",16,585,415.555206298828
"06/04/2018",17,776,443.542907714844
"06/04/2018",18,1114,608.155578613281
"06/04/2018",19,659,618.090393066406
"06/04/2018",20,508,407.406890869141
"06/04/2018",21,447,358.020935058594
"06/04/2018",22,499,310.477722167969
"06/04/2018",23,312,225.882369995117
"07/04/2018",0,282,283.376525878906
"07/04/2018",1,225,153.209579467773
"07/04/2018",2,123,151.693969726562
"07/04/2018",3,122,126.131156921387
"07/04/2018",4,80,203.140884399414
"07/04/2018",5,57,210.103881835938
"07/04/2018",6,108,282.065765380859
"07/04/2018",7,206,586.18115234375
"07/04/2018",8,399,767.997192382812
"07/04/2018",9,426,363.061492919922
"07/04/2018",10,453,316.993743896484
"07/04/2018",11,553,398.137420654297
"07/04/2018",12,697,419.709716796875
"07/04/2018",13,852,517.773315429688
"07/04/2018",14,919,567.753784179688
"07/04/2018",15,925,465.751129150391
"07/04/2018",16,897,484.821868896484
"07/04/2018",17,908,433.538970947266
"07/04/2018",18,714,616.914978027344
"07/04/2018",19,518,515.895629882812
"07/04/2018",20,458,349.373840332031
"07/04/2018",21,443,367.116363525391
"07/04/2018",22,426,307.224487304688
"07/04/2018",23,368,290.196380615234
"08/04/2018",0,325,206.400512695312
"08/04/2018",1,224,178.232330322266
"08/04/2018",2,191,160.760131835938
"08/04/2018",3,141,118.199142456055
"08/04/2018",4,90,91.3825149536133
"08/04/2018",5,59,99.0943984985352
"08/04/2018",6,101,152.320449829102
"08/04/2018",7,159,444.428466796875
"08/04/2018",8,332,805.370849609375
"08/04/2018",9,405,433.318145751953
"08/04/2018",10,494,453.974060058594
"08/04/2018",11,586,479.825103759766
"08/04/2018",12,709,551.930603027344
"08/04/2018",13,847,560.430419921875
"08/04/2018",14,777,553.985046386719
"08/04/2018",15,343,545.268615722656
"08/04/2018",16,137,310.585418701172
"08/04/2018",17,58,169.215026855469
"08/04/2018",18,22,198.402679443359
"08/04/2018",19,44,81.9472122192383
"08/04/2018",20,93,172.982009887695
"08/04/2018",21,170,135.251220703125
"08/04/2018",22,177,129.856872558594
"08/04/2018",23,182,192.097961425781
"09/04/2018",0,197,249.094116210938
"09/04/2018",1,140,209.447479248047
"09/04/2018",2,97,192.892395019531
"09/04/2018",3,52,134.464050292969
"09/04/2018",4,43,81.6423110961914
"09/04/2018",5,91,94.575439453125
"09/04/2018",6,239,180.202560424805
"09/04/2018",7,651,154.898742675781
"09/04/2018",8,1163,412.103668212891
"09/04/2018",9,682,144.328659057617
"09/04/2018",10,506,301.432403564453
"09/04/2018",11,644,377.223846435547
"09/04/2018",12,799,437.272247314453
"09/04/2018",13,869,520.590942382812
"09/04/2018",14,921,559.5302734375
"09/04/2018",15,1038,642.856628417969
"09/04/2018",16,1185,637.240051269531
"09/04/2018",17,1479,653.469360351562
"09/04/2018",18,2401,798.071594238281
"09/04/2018",19,1599,685.505676269531
"09/04/2018",20,1362,570.664428710938
"09/04/2018",21,1232,522.744262695312
"09/04/2018",22,1069,514.07470703125
"09/04/2018",23,623,507.338897705078
"10/04/2018",0,485,272.992614746094
"10/04/2018",1,376,243.264923095703
"10/04/2018",2,250,206.068710327148
"10/04/2018",3,149,136.033157348633
"10/04/2018",4,102,100.012046813965
"10/04/2018",5,123,99.080940246582
"10/04/2018",6,370,120.026725769043
"10/04/2018",7,981,511.153137207031
"10/04/2018",8,1702,841.019165039062
"10/04/2018",9,982,629.226989746094
"10/04/2018",10,703,595.096496582031
"10/04/2018",11,839,551.184875488281
"10/04/2018",12,1023,630.210144042969
"10/04/2018",13,967,657.309509277344
"10/04/2018",14,913,661.15625
"10/04/2018",15,933,666.192077636719
"10/04/2018",16,1080,664.97607421875
"10/04/2018",17,1004,750.804016113281
"10/04/2018",18,1805,965.533935546875
"10/04/2018",19,1153,835.641052246094
"10/04/2018",20,336,689.661071777344
"10/04/2018",21,133,606.444213867188
"10/04/2018",22,75,518.226867675781
"10/04/2018",23,212,502.03515625
"11/04/2018",0,0,267.760131835938
"11/04/2018",1,0,246.619705200195
"11/04/2018",2,0,217.315292358398
"11/04/2018",3,0,156.558288574219
"11/04/2018",4,0,96.2259216308594
"11/04/2018",5,0,104.111976623535
"11/04/2018",6,0,125.89208984375
"11/04/2018",7,0,410.591125488281
"11/04/2018",8,0,748.151428222656
"11/04/2018",9,0,491.286529541016
"11/04/2018",10,0,506.345397949219
"11/04/2018",11,0,505.929595947266
"11/04/2018",12,0,526.128540039062
"11/04/2018",13,0,506.6328125
"11/04/2018",14,0,634.207275390625
"11/04/2018",15,0,630.932189941406
"11/04/2018",16,0,664.0185546875
"11/04/2018",17,0,712.52880859375
"11/04/2018",18,0,821.917053222656
"11/04/2018",19,0,736.569030761719
"11/04/2018",20,0,583.331909179688
"11/04/2018",21,0,544.411926269531
"11/04/2018",22,0,518.926940917969
"11/04/2018",23,0,471.180969238281
"12/04/2018",0,504,224.04606628418
"12/04/2018",1,374,221.42658996582
"12/04/2018",2,269,233.306350708008
"12/04/2018",3,182,162.258483886719
"12/04/2018",4,98,96.5296478271484
"12/04/2018",5,144,99.7323226928711
"12/04/2018",6,375,127.69799041748
"12/04/2018",7,1054,494.852325439453
"12/04/2018",8,1789,711.407653808594
"12/04/2018",9,952,455.383972167969
"12/04/2018",10,686,470.544219970703
"12/04/2018",11,829,578.647216796875
"12/04/2018",12,969,647.6396484375
"12/04/2018",13,1029,657.92919921875
"12/04/2018",14,990,569.653747558594
"12/04/2018",15,1074,713.451843261719
"12/04/2018",16,1273,707.641418457031
"12/04/2018",17,1664,770.146667480469
"12/04/2018",18,2359,874.066772460938
"12/04/2018",19,1641,791.009826660156
"12/04/2018",20,1319,670.426513671875
"12/04/2018",21,1241,556.15380859375
"12/04/2018",22,1142,555.214721679688
"12/04/2018",23,772,534.962524414062
"13/04/2018",0,525,182.72346496582
"13/04/2018",1,432,147.456481933594
"13/04/2018",2,257,110.119750976562
"13/04/2018",3,167,73.7412261962891
"13/04/2018",4,112,47.7941017150879
"13/04/2018",5,156,91.6413040161133
"13/04/2018",6,368,151.008041381836
"13/04/2018",7,999,570.284057617188
"13/04/2018",8,1721,783.191223144531
"13/04/2018",9,982,582.259765625
"13/04/2018",10,741,604.537963867188
"13/04/2018",11,867,638.052917480469
"13/04/2018",12,1095,667.552673339844
"13/04/2018",13,973,691.097900390625
"13/04/2018",14,1063,696.27001953125
"13/04/2018",15,1108,706.01025390625
"13/04/2018",16,1270,706.5888671875
"13/04/2018",17,1662,769.6669921875
"13/04/2018",18,2404,957.575256347656
"13/04/2018",19,1641,826.783203125
"13/04/2018",20,1359,678.037109375
"13/04/2018",21,1311,656.642822265625
"13/04/2018",22,1178,650.358703613281
"13/04/2018",23,849,609.801025390625
"14/04/2018",0,664,218.195861816406
"14/04/2018",1,513,185.526519775391
"14/04/2018",2,253,169.376617431641
"14/04/2018",3,62,141.656845092773
"14/04/2018",4,39,104.520980834961
"14/04/2018",5,20,114.792785644531
"14/04/2018",6,12,131.688186645508
"14/04/2018",7,18,309.272369384766
"14/04/2018",8,17,442.520172119141
"14/04/2018",9,17,246.924865722656
"14/04/2018",10,43,260.115875244141
"14/04/2018",11,52,345.378112792969
"14/04/2018",12,75,445.880187988281
"14/04/2018",13,70,489.816986083984
"14/04/2018",14,122,323.179931640625
"14/04/2018",15,203,190.050704956055
"14/04/2018",16,445,421.939758300781
"14/04/2018",17,675,539.841918945312
"14/04/2018",18,706,602.764526367188
"14/04/2018",19,612,607.160949707031
"14/04/2018",20,640,450.89111328125
"14/04/2018",21,633,402.057373046875
"14/04/2018",22,586,383.647674560547
"14/04/2018",23,503,359.865783691406
"15/04/2018",0,475,322.621551513672
"15/04/2018",1,349,251.154006958008
"15/04/2018",2,254,215.057052612305
"15/04/2018",3,183,175.805892944336
"15/04/2018",4,110,102.349060058594
"15/04/2018",5,65,103.703437805176
"15/04/2018",6,102,102.561225891113
"15/04/2018",7,223,320.304229736328
"15/04/2018",8,401,748.791015625
"15/04/2018",9,513,411.087310791016
"15/04/2018",10,582,452.890472412109
"15/04/2018",11,797,488.474029541016
"15/04/2018",12,1105,499.42333984375
"15/04/2018",13,1229,481.176147460938
"15/04/2018",14,1083,519.117797851562
"15/04/2018",15,62,530.548767089844
"15/04/2018",16,124,503.778839111328
"15/04/2018",17,42,491.809783935547
"15/04/2018",18,343,701.844543457031
"15/04/2018",19,317,583.030456542969
"15/04/2018",20,297,454.00048828125
"15/04/2018",21,464,508.986175537109
"15/04/2018",22,620,551.354553222656
"15/04/2018",23,467,403.152709960938
"16/04/2018",0,401,274.542114257812
"16/04/2018",1,226,234.078277587891
"16/04/2018",2,126,175.071304321289
"16/04/2018",3,107,124.243019104004
"16/04/2018",4,75,71.299690246582
"16/04/2018",5,132,75.4353103637695
"16/04/2018",6,405,112.129928588867
"16/04/2018",7,1049,505.642761230469
"16/04/2018",8,1713,855.570373535156
"16/04/2018",9,922,507.782775878906
"16/04/2018",10,700,565.587158203125
"16/04/2018",11,855,594.247863769531
"16/04/2018",12,1052,512.49609375
"16/04/2018",13,973,576.49169921875
"16/04/2018",14,1016,565.091979980469
"16/04/2018",15,1145,685.165588378906
"16/04/2018",16,1452,691.810852050781
"16/04/2018",17,1753,770.394653320312
"16/04/2018",18,2692,852.76953125
"16/04/2018",19,1719,785.106811523438
"16/04/2018",20,1498,604.508605957031
"16/04/2018",21,1355,517.528259277344
"16/04/2018",22,1099,488.771148681641
"16/04/2018",23,733,424.200408935547
"17/04/2018",0,503,196.551284790039
"17/04/2018",1,421,176.678588867188
"17/04/2018",2,237,221.294326782227
"17/04/2018",3,164,169.842422485352
"17/04/2018",4,110,134.619445800781
"17/04/2018",5,143,104.086044311523
"17/04/2018",6,406,135.029418945312
"17/04/2018",7,1100,530.900451660156
"17/04/2018",8,1920,729.311584472656
"17/04/2018",9,1013,480.574645996094
"17/04/2018",10,731,544.255920410156
"17/04/2018",11,822,602.533081054688
"17/04/2018",12,1112,633.906677246094
"17/04/2018",13,1007,534.554077148438
"17/04/2018",14,1037,679.371704101562
"17/04/2018",15,1120,581.299072265625
"17/04/2018",16,1312,592.828857421875
"17/04/2018",17,1632,645.142761230469
"17/04/2018",18,1727,773.912231445312
"17/04/2018",19,1356,794.852661132812
"17/04/2018",20,1290,636.310302734375
"17/04/2018",21,1320,577.087280273438
"17/04/2018",22,1071,530.093017578125
"17/04/2018",23,680,515.842468261719
"18/04/2018",0,515,267.653137207031
"18/04/2018",1,375,241.81071472168
"18/04/2018",2,260,204.491058349609
"18/04/2018",3,164,176.69612121582
"18/04/2018",4,105,105.350448608398
"18/04/2018",5,154,108.683990478516
"18/04/2018",6,395,112.868133544922
"18/04/2018",7,1083,526.70068359375
"18/04/2018",8,1815,774.245544433594
"18/04/2018",9,987,520.552856445312
"18/04/2018",10,761,572.312133789062
"18/04/2018",11,845,594.822448730469
"18/04/2018",12,1047,609.984680175781
"18/04/2018",13,975,639.147827148438
"18/04/2018",14,967,670.701416015625
"18/04/2018",15,1149,682.132751464844
"18/04/2018",16,1346,669.484619140625
"18/04/2018",17,1738,719.79443359375
"18/04/2018",18,1918,752.785034179688
"18/04/2018",19,842,738.893737792969
"18/04/2018",20,1346,647.75
"18/04/2018",21,1209,604.14013671875
"18/04/2018",22,1003,543.0908203125
"18/04/2018",23,671,568.300170898438
"19/04/2018",0,520,278.972412109375
"19/04/2018",1,42,230.594970703125
"19/04/2018",2,281,202.481506347656
"19/04/2018",3,206,147.64208984375
"19/04/2018",4,125,74.4528427124023
"19/04/2018",5,153,64.4062271118164
"19/04/2018",6,367,118.771499633789
"19/04/2018",7,254,563.483032226562
"19/04/2018",8,20,747.66650390625
"19/04/2018",9,316,510.16943359375
"19/04/2018",10,139,562.161437988281
"19/04/2018",11,795,632.984802246094
"19/04/2018",12,919,614.083435058594
"19/04/2018",13,930,650.6572265625
"19/04/2018",14,996,687.639099121094
"19/04/2018",15,1039,667.160339355469
"19/04/2018",16,1198,565.011474609375
"19/04/2018",17,1534,663.51123046875
"19/04/2018",18,2198,823.462890625
"19/04/2018",19,1489,790.883056640625
"19/04/2018",20,1313,619.649230957031
"19/04/2018",21,1165,571.025695800781
"19/04/2018",22,1054,562.076354980469
"19/04/2018",23,677,522.133178710938
"20/04/2018",0,553,254.65576171875
"20/04/2018",1,436,211.244567871094
"20/04/2018",2,305,204.001983642578
"20/04/2018",3,188,101.660133361816
"20/04/2018",4,134,61.5428504943848
"20/04/2018",5,168,68.7799453735352
"20/04/2018",6,414,100.566307067871
"20/04/2018",7,979,574.492858886719
"20/04/2018",8,1659,799.30029296875
"20/04/2018",9,962,496.409637451172
"20/04/2018",10,708,510.921966552734
"20/04/2018",11,805,559.868896484375
"20/04/2018",12,1019,612.533325195312
"20/04/2018",13,973,635.465148925781
"20/04/2018",14,970,664.621154785156
"20/04/2018",15,1080,656.966674804688
"20/04/2018",16,1206,667.346008300781
"20/04/2018",17,1543,759.310913085938
"20/04/2018",18,2268,931.92333984375
"20/04/2018",19,1578,901.369995117188
"20/04/2018",20,1358,731.117919921875
"20/04/2018",21,1213,701.015625
"20/04/2018",22,1183,667.883361816406
"20/04/2018",23,891,642.021240234375
"21/04/2018",0,707,295.29931640625
"21/04/2018",1,628,261.311187744141
"21/04/2018",2,436,319.285522460938
"21/04/2018",3,307,223.582412719727
"21/04/2018",4,166,158.404479980469
"21/04/2018",5,122,75.8225631713867
"21/04/2018",6,184,84.889289855957
"21/04/2018",7,324,654.165161132812
"21/04/2018",8,600,832.536987304688
"21/04/2018",9,647,495.537567138672
