"Test.not.NA.test.row.index..1.","Test.not.NA.test.row.index..3.","Test[not.NA.test.row.index, 2]","predict"
"31/03/2018",6,142,238.777066876004
"31/03/2018",7,264,446.552624342848
"31/03/2018",8,489,458.714333603084
"31/03/2018",9,642,387.664164126244
"31/03/2018",10,618,386.879910899686
"31/03/2018",11,824,410.119918747368
"31/03/2018",12,1072,439.198070215729
"31/03/2018",13,1218,458.449589312951
"31/03/2018",14,1381,470.333641215923
"31/03/2018",15,1542,479.160006836871
"31/03/2018",16,1578,482.284073272276
"31/03/2018",17,1531,496.056202563493
"31/03/2018",18,1391,564.015155929345
"31/03/2018",19,1025,580.279980141061
"31/03/2018",20,972,435.629162925433
"31/03/2018",21,1010,426.261197624262
"31/03/2018",22,922,412.830588500392
"31/03/2018",23,655,378.035471009296
"01/04/2018",0,579,272.859207991387
"01/04/2018",1,453,288.812119446857
"01/04/2018",2,322,270.923581277246
"01/04/2018",3,221,229.569989871591
"01/04/2018",4,147,213.536767343936
"01/04/2018",5,96,205.295045854724
"01/04/2018",6,110,209.751999379285
"01/04/2018",7,169,374.107490959558
"01/04/2018",8,342,484.282244988574
"01/04/2018",9,485,382.66048047049
"01/04/2018",10,566,388.104238831631
"01/04/2018",11,737,396.475423232433
"01/04/2018",12,926,437.891723555696
"01/04/2018",13,1156,427.415992170512
"01/04/2018",14,1201,426.729739875365
"01/04/2018",15,1349,444.761344106731
"01/04/2018",16,1409,467.379516883303
"01/04/2018",17,1362,505.022730171584
"01/04/2018",18,1296,539.443893056643
"01/04/2018",19,1066,495.846156452512
"01/04/2018",20,984,399.021206959835
"01/04/2018",21,983,391.304385666839
"01/04/2018",22,841,388.005994669815
"01/04/2018",23,588,383.82796583202
"02/04/2018",0,468,282.643037600123
"02/04/2018",1,295,290.591858524662
"02/04/2018",2,155,276.968881757625
"02/04/2018",3,111,251.571881204813
"02/04/2018",4,86,244.35071607437
"02/04/2018",5,125,237.041860804009
"02/04/2018",6,359,230.971317147431
"02/04/2018",7,918,412.544134540027
"02/04/2018",8,1469,462.181023293296
"02/04/2018",9,806,407.48063256892
"02/04/2018",10,579,388.984634922436
"02/04/2018",11,662,408.380720593131
"02/04/2018",12,818,418.730532872826
"02/04/2018",13,818,443.039910493506
"02/04/2018",14,920,456.336394868506
"02/04/2018",15,993,487.823542254635
"02/04/2018",16,1218,470.998319729282
"02/04/2018",17,1569,478.389143497355
"02/04/2018",18,2401,545.319981186653
"02/04/2018",19,1779,544.651122093184
"02/04/2018",20,1517,393.90477551923
"02/04/2018",21,1503,405.768083697268
"02/04/2018",22,1213,391.459368550025
"02/04/2018",23,803,372.705312731426
"03/04/2018",0,532,274.893114978415
"03/04/2018",1,430,283.325357851859
"03/04/2018",2,275,281.867439814662
"03/04/2018",3,156,242.287092729399
"03/04/2018",4,124,239.397843263587
"03/04/2018",5,163,232.217122664087
"03/04/2018",6,388,238.897331730849
"03/04/2018",7,1033,478.698011341968
"03/04/2018",8,1677,469.819332493126
"03/04/2018",9,867,418.251583618739
"03/04/2018",10,664,408.249861218131
"03/04/2018",11,696,391.377686532284
"03/04/2018",12,913,410.496107911252
"03/04/2018",13,870,428.989351545512
"03/04/2018",14,931,436.915455061137
"03/04/2018",15,961,456.481266881789
"03/04/2018",16,1173,446.886557050035
"03/04/2018",17,1436,476.968930068913
"03/04/2018",18,2134,556.005790303061
"03/04/2018",19,1415,517.060331388048
"03/04/2018",20,1470,383.239888355195
"03/04/2018",21,1223,376.115543735
"03/04/2018",22,1030,397.837607393029
"03/04/2018",23,454,240.404856533849
"04/04/2018",0,355,179.554675944157
"04/04/2018",1,113,246.930001374243
"04/04/2018",2,15,197.407511979139
"04/04/2018",3,22,187.363349441814
"04/04/2018",4,14,189.401951204634
"04/04/2018",5,19,187.211670326658
"04/04/2018",6,172,189.531880048032
"04/04/2018",7,665,379.751919138242
"04/04/2018",8,1284,429.533348345865
"04/04/2018",9,378,433.64707812491
"04/04/2018",10,505,444.405736979077
"04/04/2018",11,744,446.284917817776
"04/04/2018",12,928,454.279043561824
"04/04/2018",13,951,483.96078434708
"04/04/2018",14,1096,492.196982263747
"04/04/2018",15,1209,507.59278248601
"04/04/2018",16,1413,492.963166844715
"04/04/2018",17,1745,514.218784367051
"04/04/2018",18,2402,569.882937283203
"04/04/2018",19,1626,543.237189801518
"04/04/2018",20,1374,402.358631520644
"04/04/2018",21,1256,397.84357768633
"04/04/2018",22,1041,395.715420287073
"04/04/2018",23,668,369.185389891359
"05/04/2018",0,436,238.953027883316
"05/04/2018",1,373,238.298534307936
"05/04/2018",2,220,236.238186807725
"05/04/2018",3,150,216.7938318294
"05/04/2018",4,87,208.2258630794
"05/04/2018",5,18,214.106769002684
"05/04/2018",6,21,187.307328042869
"05/04/2018",7,38,229.153063354023
"05/04/2018",8,207,300.835189862272
"05/04/2018",9,129,344.823875706924
"05/04/2018",10,95,372.945072478902
"05/04/2018",11,47,309.944076415154
"05/04/2018",12,70,300.616771560525
"05/04/2018",13,84,362.075852959379
"05/04/2018",14,46,364.699420667712
"05/04/2018",15,37,329.759615813084
"05/04/2018",16,31,326.489604593783
"05/04/2018",17,46,328.92522436432
"05/04/2018",18,75,414.356018732403
"05/04/2018",19,75,254.530998518797
"05/04/2018",20,56,301.920439275119
"05/04/2018",21,99,253.290616678415
"05/04/2018",22,77,299.768920854069
"05/04/2018",23,79,276.900066522822
"06/04/2018",0,56,238.343255302709
"06/04/2018",1,50,237.82062607708
"06/04/2018",2,27,220.936607623078
"06/04/2018",3,18,201.767014970525
"06/04/2018",4,9,189.097748429774
"06/04/2018",5,54,186.914884651815
"06/04/2018",6,178,202.899265107392
"06/04/2018",7,591,295.202225148931
"06/04/2018",8,1235,335.663027091703
"06/04/2018",9,719,414.621538690386
"06/04/2018",10,529,454.866587153309
"06/04/2018",11,598,389.81385916107
"06/04/2018",12,756,362.671310576224
"06/04/2018",13,683,352.412926896301
"06/04/2018",14,572,362.058900104745
"06/04/2018",15,545,371.173677035178
"06/04/2018",16,585,392.678925818031
"06/04/2018",17,776,437.770674809141
"06/04/2018",18,1114,512.600738135641
"06/04/2018",19,659,505.480801493544
"06/04/2018",20,508,354.052159447302
"06/04/2018",21,447,301.698772831615
"06/04/2018",22,499,301.405457274852
"06/04/2018",23,312,222.748592897531
"07/04/2018",0,282,184.565984299776
"07/04/2018",1,225,192.774757399428
"07/04/2018",2,123,142.996038143465
"07/04/2018",3,122,122.822764940092
"07/04/2018",4,80,118.538881230547
"07/04/2018",5,57,114.521906545367
"07/04/2018",6,108,131.701925178847
"07/04/2018",7,206,454.574408113807
"07/04/2018",8,399,471.086928828415
"07/04/2018",9,426,332.833217251951
"07/04/2018",10,453,338.595228746048
"07/04/2018",11,553,349.304382937049
"07/04/2018",12,697,422.531030991019
"07/04/2018",13,852,499.822162288108
"07/04/2018",14,919,494.682620807453
"07/04/2018",15,925,491.344562194566
"07/04/2018",16,897,483.86635882844
"07/04/2018",17,908,511.753024821326
"07/04/2018",18,714,534.728350590861
"07/04/2018",19,518,497.012385054036
"07/04/2018",20,458,370.395422910256
"07/04/2018",21,443,343.269801159749
"07/04/2018",22,426,336.737816553149
"07/04/2018",23,368,305.772086173874
"08/04/2018",0,325,207.31712231771
"08/04/2018",1,224,203.141718710382
"08/04/2018",2,191,178.809448725001
"08/04/2018",3,141,140.223162793541
"08/04/2018",4,90,98.5265519217953
"08/04/2018",5,59,98.6616636660456
"08/04/2018",6,101,115.834047465713
"08/04/2018",7,159,397.745466387379
"08/04/2018",8,332,444.519643406026
"08/04/2018",9,405,390.028982648737
"08/04/2018",10,494,440.474596411481
"08/04/2018",11,586,429.322248893914
"08/04/2018",12,709,462.869463536812
"08/04/2018",13,847,476.016579422229
"08/04/2018",14,777,470.765806852784
"08/04/2018",15,343,477.234415342422
"08/04/2018",16,137,399.687778724185
"08/04/2018",17,58,239.367726483081
"08/04/2018",18,22,148.399764130853
"08/04/2018",19,44,80.2762227604662
"08/04/2018",20,93,97.5409152004327
"08/04/2018",21,170,165.559669397967
"08/04/2018",22,177,172.832032162517
"08/04/2018",23,182,202.383288005052
"09/04/2018",0,197,196.147562133273
"09/04/2018",1,140,195.014370535857
"09/04/2018",2,97,176.144228618184
"09/04/2018",3,52,124.287934082135
"09/04/2018",4,43,105.017084861911
"09/04/2018",5,91,92.9844938733298
"09/04/2018",6,239,107.24434017038
"09/04/2018",7,651,187.82119026877
"09/04/2018",8,1163,209.561808097084
"09/04/2018",9,682,195.083856625154
"09/04/2018",10,506,300.880451841291
"09/04/2018",11,644,354.807278084654
"09/04/2018",12,799,414.079158644649
"09/04/2018",13,869,464.910421270755
"09/04/2018",14,921,492.204395074852
"09/04/2018",15,1038,511.42711114488
"09/04/2018",16,1185,486.284167983123
"09/04/2018",17,1479,490.287048907047
"09/04/2018",18,2401,582.134096033935
"09/04/2018",19,1599,550.547789518487
"09/04/2018",20,1362,458.843948720411
"09/04/2018",21,1232,433.997101367218
"09/04/2018",22,1069,430.537048269274
"09/04/2018",23,623,420.779673277225
"10/04/2018",0,485,280.825288831978
"10/04/2018",1,376,286.857544624498
"10/04/2018",2,250,255.70042249833
"10/04/2018",3,149,225.74506700528
"10/04/2018",4,102,226.538988181295
"10/04/2018",5,123,216.49090326472
"10/04/2018",6,370,230.67962539394
"10/04/2018",7,981,475.765045379584
"10/04/2018",8,1702,471.563634658825
"10/04/2018",9,982,443.790231154735
"10/04/2018",10,703,452.731336384059
"10/04/2018",11,839,436.910258614173
"10/04/2018",12,1023,464.749157582967
"10/04/2018",13,967,486.514508325223
"10/04/2018",14,913,484.955719262723
"10/04/2018",15,933,491.971426986338
"10/04/2018",16,1080,491.448738979819
"10/04/2018",17,1004,504.802933556615
"10/04/2018",18,1805,553.823236394986
"10/04/2018",19,1153,537.224185771131
"10/04/2018",20,336,393.635201767489
"10/04/2018",21,133,348.654545939853
"10/04/2018",22,75,306.450801409965
"10/04/2018",23,212,285.641851416313
"11/04/2018",0,0,267.656019680977
"11/04/2018",1,0,260.986771042246
"11/04/2018",2,0,259.842840090959
"11/04/2018",3,0,233.746787244953
"11/04/2018",4,0,223.81474506838
"11/04/2018",5,0,231.633774532641
"11/04/2018",6,0,230.586303358637
"11/04/2018",7,0,414.404550001759
"11/04/2018",8,0,470.541297049221
"11/04/2018",9,0,393.486384406675
"11/04/2018",10,0,425.723683318768
"11/04/2018",11,0,417.270937096856
"11/04/2018",12,0,438.356663965729
"11/04/2018",13,0,427.98632787897
"11/04/2018",14,0,486.91597101503
"11/04/2018",15,0,499.945838333933
"11/04/2018",16,0,520.546828308167
"11/04/2018",17,0,528.454644268118
"11/04/2018",18,0,621.835555827362
"11/04/2018",19,0,592.204666952006
"11/04/2018",20,0,454.993700804032
"11/04/2018",21,0,464.328387577561
"11/04/2018",22,0,448.939336377973
"11/04/2018",23,0,415.098091113809
"12/04/2018",0,504,274.021475636738
"12/04/2018",1,374,270.227133439222
"12/04/2018",2,269,248.36844854965
"12/04/2018",3,182,216.823804371389
"12/04/2018",4,98,224.961765916521
"12/04/2018",5,144,209.808601760142
"12/04/2018",6,375,223.444105011164
"12/04/2018",7,1054,452.194485304319
"12/04/2018",8,1789,479.982731881047
"12/04/2018",9,952,425.465164683877
"12/04/2018",10,686,428.819183781748
"12/04/2018",11,829,464.57908106881
"12/04/2018",12,969,489.690188415626
"12/04/2018",13,1029,517.713212969197
"12/04/2018",14,990,470.675359965923
"12/04/2018",15,1074,496.81579990346
"12/04/2018",16,1273,516.976515808167
"12/04/2018",17,1664,530.35937571343
"12/04/2018",18,2359,594.634774577362
"12/04/2018",19,1641,618.110164330203
"12/04/2018",20,1319,495.751294241484
"12/04/2018",21,1241,494.756440454519
"12/04/2018",22,1142,487.001033435942
"12/04/2018",23,772,440.692908834664
"13/04/2018",0,525,258.747659555693
"13/04/2018",1,432,245.446398795294
"13/04/2018",2,257,235.256359248553
"13/04/2018",3,167,218.440991548999
"13/04/2018",4,112,216.532802356825
"13/04/2018",5,156,213.372304471532
"13/04/2018",6,368,214.617711426597
"13/04/2018",7,999,479.467130023167
"13/04/2018",8,1721,492.376957505345
"13/04/2018",9,982,464.814928005989
"13/04/2018",10,741,469.606673745424
"13/04/2018",11,867,463.41826228709
"13/04/2018",12,1095,479.89669613212
"13/04/2018",13,973,494.361626687675
"13/04/2018",14,1063,487.618818634584
"13/04/2018",15,1108,489.965820711857
"13/04/2018",16,1270,504.452561750904
"13/04/2018",17,1662,530.381284508781
"13/04/2018",18,2404,611.353422658329
"13/04/2018",19,1641,568.785960180791
"13/04/2018",20,1359,470.501655933817
"13/04/2018",21,1311,480.301998523456
"13/04/2018",22,1178,464.532953001173
"13/04/2018",23,849,437.702676174806
"14/04/2018",0,664,272.843812491299
"14/04/2018",1,513,264.815422727473
"14/04/2018",2,253,244.395767818923
"14/04/2018",3,62,207.844733596566
"14/04/2018",4,39,204.821157662575
"14/04/2018",5,20,232.227860701119
"14/04/2018",6,12,202.501142875993
"14/04/2018",7,18,322.911001873836
"14/04/2018",8,17,366.368519537548
"14/04/2018",9,17,289.088174840861
"14/04/2018",10,43,296.641511143859
"14/04/2018",11,52,306.165802231821
"14/04/2018",12,75,351.424710019564
"14/04/2018",13,70,349.893208359598
"14/04/2018",14,122,315.891546146099
"14/04/2018",15,203,381.152626112334
"14/04/2018",16,445,440.325051262761
"14/04/2018",17,675,482.51141493546
"14/04/2018",18,706,526.741772407965
"14/04/2018",19,612,523.289172533881
"14/04/2018",20,640,400.083923748114
"14/04/2018",21,633,367.779776898898
"14/04/2018",22,586,367.247598530391
"14/04/2018",23,503,367.095649039885
"15/04/2018",0,475,277.433212880876
"15/04/2018",1,349,271.944525881108
"15/04/2018",2,254,257.53300252606
"15/04/2018",3,183,222.409817660718
"15/04/2018",4,110,213.902920911634
"15/04/2018",5,65,217.195023495894
"15/04/2018",6,102,193.745868914152
"15/04/2018",7,223,333.473732038883
"15/04/2018",8,401,447.276953209734
"15/04/2018",9,513,365.752553521499
"15/04/2018",10,582,399.08189544003
"15/04/2018",11,797,396.575845372826
"15/04/2018",12,1105,439.917765222363
"15/04/2018",13,1229,431.615244852009
"15/04/2018",14,1083,437.372170604307
"15/04/2018",15,62,458.741107424959
"15/04/2018",16,124,467.989877362535
"15/04/2018",17,42,480.453239964746
"15/04/2018",18,343,539.672997093184
"15/04/2018",19,317,548.347066344728
"15/04/2018",20,297,400.605680131755
"15/04/2018",21,464,389.956745731902
"15/04/2018",22,620,388.385521773569
"15/04/2018",23,467,365.545203264686
"16/04/2018",0,401,255.416282120398
"16/04/2018",1,226,240.165085089331
"16/04/2018",2,126,233.888455876307
"16/04/2018",3,107,199.958323156672
"16/04/2018",4,75,190.959278121661
"16/04/2018",5,132,113.058833104293
"16/04/2018",6,405,141.075045997848
"16/04/2018",7,1049,387.623195259588
"16/04/2018",8,1713,451.911396968206
"16/04/2018",9,922,444.14146573052
"16/04/2018",10,700,469.953732217393
"16/04/2018",11,855,467.962859821559
"16/04/2018",12,1052,470.109048412892
"16/04/2018",13,973,477.033302674256
"16/04/2018",14,1016,474.704291417536
"16/04/2018",15,1145,505.026349658645
"16/04/2018",16,1452,517.380177007701
"16/04/2018",17,1753,549.097886243321
"16/04/2018",18,2692,588.182036392631
"16/04/2018",19,1719,573.765911488719
"16/04/2018",20,1498,467.468124371424
"16/04/2018",21,1355,448.302440934675
"16/04/2018",22,1099,435.865727740543
"16/04/2018",23,733,398.135735547327
"17/04/2018",0,503,253.794536900867
"17/04/2018",1,421,257.384690489241
"17/04/2018",2,237,244.120815262456
"17/04/2018",3,164,222.453704592695
"17/04/2018",4,110,203.033269766355
"17/04/2018",5,143,203.443621751734
"17/04/2018",6,406,212.671919271408
"17/04/2018",7,1100,453.96905638275
"17/04/2018",8,1920,463.810067971733
"17/04/2018",9,1013,406.70672805535
"17/04/2018",10,731,416.448854340895
"17/04/2018",11,822,447.033518035129
"17/04/2018",12,1112,463.694467830813
"17/04/2018",13,1007,438.138274966822
"17/04/2018",14,1037,482.936662681283
"17/04/2018",15,1120,490.29262031612
"17/04/2018",16,1312,474.827426475834
"17/04/2018",17,1632,495.632069073609
"17/04/2018",18,1727,566.892317387678
"17/04/2018",19,1356,573.1830190036
"17/04/2018",20,1290,454.733733032039
"17/04/2018",21,1320,465.931523762035
"17/04/2018",22,1071,446.303135271124
"17/04/2018",23,680,424.837127909039
"18/04/2018",0,515,284.110342582011
"18/04/2018",1,375,288.66710096896
"18/04/2018",2,260,266.582210090665
"18/04/2018",3,164,233.410429082688
"18/04/2018",4,105,221.849254080417
"18/04/2018",5,154,225.832661853611
"18/04/2018",6,395,231.49894823392
"18/04/2018",7,1083,462.62334733919
"18/04/2018",8,1815,469.387695545146
"18/04/2018",9,987,430.002377914493
"18/04/2018",10,761,464.435153938156
"18/04/2018",11,845,480.077060650186
"18/04/2018",12,1047,502.738864010864
"18/04/2018",13,975,515.904879635864
"18/04/2018",14,967,509.295381027953
"18/04/2018",15,1149,520.590010282924
"18/04/2018",16,1346,507.883612647582
"18/04/2018",17,1738,524.779140662023
"18/04/2018",18,1918,555.268805482916
"18/04/2018",19,842,559.146429846331
"18/04/2018",20,1346,460.003501453538
"18/04/2018",21,1209,453.640580657964
"18/04/2018",22,1003,448.716463319045
"18/04/2018",23,671,416.802787425686
"19/04/2018",0,520,286.271054077935
"19/04/2018",1,42,278.980569820294
"19/04/2018",2,281,266.338343531942
"19/04/2018",3,206,213.389034115532
"19/04/2018",4,125,211.777794226948
"19/04/2018",5,153,190.563479689897
"19/04/2018",6,367,211.80387049443
"19/04/2018",7,254,408.043847597918
"19/04/2018",8,20,448.527896649132
"19/04/2018",9,316,443.896113640317
"19/04/2018",10,139,420.537040893925
"19/04/2018",11,795,474.771759713279
"19/04/2018",12,919,483.431253826165
"19/04/2018",13,930,490.390325224382
"19/04/2018",14,996,502.599823832292
"19/04/2018",15,1039,478.677913928758
"19/04/2018",16,1198,463.586719777375
"19/04/2018",17,1534,490.846888804818
"19/04/2018",18,2198,563.732477357916
"19/04/2018",19,1489,552.682477422785
"19/04/2018",20,1313,430.638866907363
"19/04/2018",21,1165,447.481147801498
"19/04/2018",22,1054,433.611633406869
"19/04/2018",23,677,369.302459889464
"20/04/2018",0,553,267.727401295801
"20/04/2018",1,436,260.937991573579
"20/04/2018",2,305,255.322433956275
"20/04/2018",3,188,216.689062609024
"20/04/2018",4,134,209.053118723052
"20/04/2018",5,168,204.870241167224
"20/04/2018",6,414,221.965093077437
"20/04/2018",7,979,425.147077481162
"20/04/2018",8,1659,454.528160675896
"20/04/2018",9,962,387.856478913237
"20/04/2018",10,708,392.280489878465
"20/04/2018",11,805,432.192202428068
"20/04/2018",12,1019,449.410054675875
"20/04/2018",13,973,455.550382432609
"20/04/2018",14,970,469.735929307609
"20/04/2018",15,1080,467.951927140166
"20/04/2018",16,1206,481.657041206356
"20/04/2018",17,1543,502.795878136516
"20/04/2018",18,2268,575.306100170172
"20/04/2018",19,1578,544.17440380647
"20/04/2018",20,1358,439.314668189414
"20/04/2018",21,1213,412.457666047332
"20/04/2018",22,1183,403.509018729018
"20/04/2018",23,891,376.272593842745
"21/04/2018",0,707,268.402303639551
"21/04/2018",1,628,275.414633076217
"21/04/2018",2,436,253.718987393766
"21/04/2018",3,307,232.919744378555
"21/04/2018",4,166,209.91562663044
"21/04/2018",5,122,216.16989710677
"21/04/2018",6,184,215.884250850059
"21/04/2018",7,324,451.746581207206
