Date,Rented.Bike.Count,Hour,Temperature,Humidity,Wind.speed,Visibility,Dew.point.temperature,Solar.Radiation,Rainfall,Snowfall,Seasons,Holiday,Functioning.Day,RF,XGBoost,Cubist
10/12/2017,226,17,3.6,65,4.3,1061,-2.3,0.03,0,0.4,4,1,1,272.8227079,270.1526489,363.99823
10/12/2017,210,18,2,61,3,2000,-4.7,0,0,0,4,1,1,317.6285151,327.1381226,347.4116821
10/12/2017,181,19,1.6,53,4,2000,-6.9,0,0,0,4,1,1,261.019305,211.3677063,300.9890442
10/12/2017,165,20,0.6,57,3.9,1954,-6.9,0,0,0,4,1,1,224.1960669,204.1147919,223.7204742
10/12/2017,167,21,0,59,3,1862,-7,0,0,0,4,1,1,234.1734973,214.197876,198.6789856
10/12/2017,152,22,-1,56,4.7,2000,-8.6,0,0,0,4,1,1,218.3022907,174.1275177,152.6519623
10/12/2017,148,23,-1.4,43,4.3,2000,-12.3,0,0,0,4,1,1,205.9965604,164.637207,213.17836
11/12/2017,125,0,-2.5,39,3.4,2000,-14.5,0,0,0,4,1,1,151.7256849,160.6938629,153.7034302
11/12/2017,111,1,-3.4,36,3.8,2000,-16.3,0,0,0,4,1,1,122.5021167,115.7761917,122.0472031
11/12/2017,67,2,-4.2,35,3.4,2000,-17.4,0,0,0,4,1,1,103.5065926,100.832222,113.3573685
11/12/2017,45,3,-4.7,38,2.4,2000,-16.8,0,0,0,4,1,1,78.74865125,75.44052887,87.71821594
11/12/2017,44,4,-5.2,35,3.2,2000,-18.3,0,0,0,4,1,1,76.53001116,80.77501678,63.62877274
11/12/2017,86,5,-5.6,38,3.2,1974,-17.6,0,0,0,4,1,1,94.96306783,73.47133636,94.67293549
11/12/2017,136,6,-5.9,39,2.9,1979,-17.6,0,0,0,4,1,1,119.9985308,121.9555664,127.4964828
11/12/2017,325,7,-6,39,3.1,1996,-17.7,0,0,0,4,1,1,274.6615375,296.6881409,352.9761963
11/12/2017,653,8,-6,38,3.6,1994,-18,0.01,0,0,4,1,1,478.009846,524.4605713,555.8070068
11/12/2017,326,9,-5.9,36,5.1,1941,-18.6,0.1,0,0,4,1,1,304.496482,332.4917603,281.8016357
11/12/2017,212,10,-5.3,32,4.5,2000,-19.4,0.62,0,0,4,1,1,219.6134043,202.6177063,193.3780365
11/12/2017,226,11,-4.7,36,3.8,2000,-17.5,1,0,0,4,1,1,232.9750254,240.4324036,244.1219177
11/12/2017,247,12,-5.2,33,4.6,1973,-19,1.26,0,0,4,1,1,224.546297,216.1832581,224.1558533
11/12/2017,241,13,-5.4,32,5.1,1986,-19.5,1.24,0,0,4,1,1,234.5792584,227.6498566,215.0524902
11/12/2017,253,14,-5.4,31,4.1,1945,-19.9,1.13,0,0,4,1,1,240.3219926,232.441925,244.7093048
11/12/2017,269,15,-5.5,33,4.5,2000,-19.2,0.92,0,0,4,1,1,222.749112,222.8727112,218.1325989
11/12/2017,277,16,-6,40,4,2000,-17.4,0.55,0,0,4,1,1,249.5774739,237.1988525,228.0182648
11/12/2017,361,17,-7.1,44,4.2,2000,-17.3,0.18,0,0,4,1,1,306.1655385,336.578125,323.4921875
11/12/2017,557,18,-7.9,43,3.3,2000,-18.3,0,0,0,4,1,1,370.8904151,437.0585022,419.7671814
11/12/2017,371,19,-8.6,45,3.9,2000,-18.4,0,0,0,4,1,1,252.709049,310.1464233,290.690094
11/12/2017,254,20,-9.3,49,3.8,2000,-18,0,0,0,4,1,1,226.6265725,214.9111633,232.6482086
11/12/2017,266,21,-9.7,51,2.5,2000,-17.9,0,0,0,4,1,1,216.4498793,218.5587616,195.9950714
11/12/2017,222,22,-10.2,50,3,2000,-18.6,0,0,0,4,1,1,177.5154831,178.6929626,154.5203094
11/12/2017,174,23,-10.7,53,1.2,2000,-18.4,0,0,0,4,1,1,184.2071506,148.7410126,142.6707764
12/12/2017,133,0,-11,51,1.1,2000,-19.1,0,0,0,4,1,1,115.5041359,110.5563583,125.0690765
12/12/2017,127,1,-11.2,51,1.1,2000,-19.3,0,0,0,4,1,1,100.5516641,96.03106689,85.40637207
12/12/2017,95,2,-11.5,50,0.7,2000,-19.8,0,0,0,4,1,1,87.59396602,97.54070282,77.04652405
12/12/2017,54,3,-11.6,50,2.2,1995,-19.9,0,0,0,4,1,1,61.84784626,68.07819366,55.3249855
12/12/2017,46,4,-11.6,47,2.1,1982,-20.6,0,0,0,4,1,1,57.01843923,41.67496872,42.25543594
12/12/2017,65,5,-11.6,45,2.8,1951,-21.1,0,0,0,4,1,1,61.6303411,46.96147919,58.20623779
12/12/2017,104,6,-11.8,47,2.5,1973,-20.8,0,0,0,4,1,1,87.00402837,93.10097504,77.76691437
12/12/2017,280,7,-12.1,50,2.3,1929,-20.4,0,0,0,4,1,1,208.3817622,226.7184448,199.2711182
12/12/2017,580,8,-12.3,52,1.3,1914,-20.1,0,0,0,4,1,1,261.9056547,279.2955933,408.6307373
12/12/2017,275,9,-11.8,46,2.9,1956,-21.1,0.1,0,0,4,1,1,272.9750044,300.527771,296.9269714
12/12/2017,184,10,-10.5,45,3.3,1855,-20.1,0.6,0,0,4,1,1,189.8611237,180.0050507,188.7870636
12/12/2017,201,11,-9.4,42,3.1,1815,-19.9,0.93,0,0,4,1,1,197.728814,202.5967865,187.3201447
12/12/2017,228,12,-8.3,35,2.9,1967,-21,1.14,0,0,4,1,1,217.5675085,214.3501892,223.3361359
12/12/2017,225,13,-6.9,37,2.4,1955,-19.1,1.22,0,0,4,1,1,218.3879228,218.9008331,237.3667297
12/12/2017,258,14,-5.4,32,2,1930,-19.5,1.12,0,0,4,1,1,242.9215721,233.7733917,237.5035858
12/12/2017,250,15,-5.8,30,2.8,2000,-20.6,0.92,0,0,4,1,1,239.2170239,238.4257202,237.6262817
12/12/2017,248,16,-6,29,2.8,1983,-21.2,0.58,0,0,4,1,1,231.7628419,203.9375305,242.1817932
12/12/2017,305,17,-7,32,2.6,2000,-20.9,0.19,0,0,4,1,1,300.1653571,306.973938,276.0596924
12/12/2017,529,18,-7.7,36,1,2000,-20.2,0,0,0,4,1,1,413.6653314,505.0709229,479.1625061
12/12/2017,350,19,-8.2,43,1.1,2000,-18.5,0,0,0,4,1,1,318.1727776,337.0350342,344.7058716
12/12/2017,260,20,-8.4,42,1,2000,-19,0,0,0,4,1,1,250.681934,246.7458344,274.9703674
12/12/2017,270,21,-8.8,43,1.4,1999,-19.1,0,0,0,4,1,1,234.9102158,236.6604767,247.0484772
12/12/2017,256,22,-9,45,1.3,1999,-18.7,0,0,0,4,1,1,231.2940262,225.6013947,217.0257111
12/12/2017,173,23,-9.3,47,2.1,2000,-18.5,0,0,0,4,1,1,170.142602,153.5508575,161.3338623
13/12/2017,168,0,-9.5,48,1.3,1996,-18.4,0,0,0,4,1,1,133.1187843,140.740448,142.5380249
13/12/2017,183,1,-10.2,52,1.6,1997,-18.2,0,0,0,4,1,1,139.9443693,142.1352081,127.6874771
13/12/2017,120,2,-10.4,53,1.8,1949,-18.1,0,0,0,4,1,1,102.8774454,91.40940094,100.9499893
13/12/2017,79,3,-10.9,55,1.8,1913,-18.1,0,0,0,4,1,1,72.99577995,61.35860825,65.45090485
13/12/2017,41,4,-11.4,58,1.3,1907,-18,0,0,0,4,1,1,61.38711748,57.94369125,39.95078659
13/12/2017,68,5,-11.5,58,1.1,1923,-18.1,0,0,0,4,1,1,69.24676775,62.24653244,61.82317352
13/12/2017,109,6,-11.9,57,1.1,1974,-18.7,0,0,0,4,1,1,88.05759159,86.95487213,82.42281342
13/12/2017,310,7,-11.7,53,1.6,1998,-19.3,0,0,0,4,1,1,200.4587306,125.3509521,211.5324554
13/12/2017,591,8,-11.4,47,3.3,2000,-20.4,0,0,0,4,1,1,395.4077636,495.8251648,499.9123535
13/12/2017,340,9,-11.1,46,3.4,1981,-20.4,0.1,0,0,4,1,1,294.7226712,315.5097046,315.2840576
13/12/2017,202,10,-9.5,39,2.1,1875,-20.9,0.6,0,0,4,1,1,195.6384496,152.2955322,186.410614
13/12/2017,251,11,-8.1,35,1.8,1806,-20.9,0.96,0,0,4,1,1,219.5900609,191.1609802,207.2373199
13/12/2017,267,12,-6.5,30,2.9,1945,-21.2,1.17,0,0,4,1,1,234.992197,240.4417267,235.7911682
13/12/2017,251,13,-5.8,28,2.9,1887,-21.4,1.23,0,0,4,1,1,230.3821797,221.3525238,231.9197845
13/12/2017,240,14,-4.7,27,2.9,1883,-20.8,1.12,0,0,4,1,1,233.0918247,226.9171753,250.4505463
13/12/2017,240,15,-4.9,26,3.1,1887,-21.5,0.89,0,0,4,1,1,226.5459611,203.0945129,238.0965881
13/12/2017,278,16,-4.5,26,2.2,2000,-21.1,0.56,0,0,4,1,1,258.0851371,255.0899048,238.2846832
13/12/2017,392,17,-5.6,29,1.7,2000,-20.8,0.18,0,0,4,1,1,328.3432385,352.6725464,362.2826233
13/12/2017,537,18,-6.6,33,1.1,2000,-20.2,0,0,0,4,1,1,407.5744124,513.1928711,487.2788086
13/12/2017,373,19,-6.6,31,1.6,2000,-20.9,0,0,0,4,1,1,275.4613827,306.9830933,302.8952637
13/12/2017,263,20,-7.6,35,0.8,2000,-20.4,0,0,0,4,1,1,251.8680741,258.2461548,277.7807617
13/12/2017,271,21,-8.3,39,1,2000,-19.8,0,0,0,4,1,1,255.9924353,243.2102661,268.2120972
13/12/2017,271,22,-8.9,39,0.1,2000,-20.3,0,0,0,4,1,1,233.5829871,255.7165222,240.2837219
13/12/2017,174,23,-9.2,44,0.4,1978,-19.2,0,0,0,4,1,1,175.6666184,151.0282898,206.1885223
14/12/2017,171,0,-9.5,50,0.6,1953,-18,0,0,0,4,1,1,129.5376553,137.9195709,144.4350128
14/12/2017,170,1,-9.8,48,0.8,2000,-18.7,0,0,0,4,1,1,111.2599331,95.62773895,95.75487518
14/12/2017,107,2,-10.6,44,0.8,1903,-20.5,0,0,0,4,1,1,89.00614843,82.22285461,85.69621277
14/12/2017,80,3,-10.7,48,0.4,1651,-19.6,0,0,0,4,1,1,81.4271002,74.91796112,63.16469193
14/12/2017,52,4,-11,50,0.8,1718,-19.4,0,0,0,4,1,1,67.09624503,48.30809402,43.48066711
14/12/2017,62,5,-10.8,48,0.8,1648,-19.6,0,0,0,4,1,1,72.28460726,57.93888474,51.11396027
14/12/2017,108,6,-11,55,0.8,1541,-18.2,0,0,0,4,1,1,104.0953264,105.2157288,153.3949585
14/12/2017,279,7,-10.9,57,1.1,1387,-17.7,0,0,0,4,1,1,259.8537829,270.8860168,285.4328308
14/12/2017,621,8,-10.4,54,1.1,1432,-17.9,0.01,0,0,4,1,1,476.8255677,506.5668945,435.7086182
14/12/2017,305,9,-9.4,44,0.5,1680,-19.4,0.13,0,0,4,1,1,288.7713378,287.0744629,253.6067505
14/12/2017,189,10,-7.7,43,0.9,1555,-18.1,0.35,0,0,4,1,1,202.7265433,210.169281,208.5706635
14/12/2017,247,11,-6.1,38,1,1587,-18.1,0.52,0,0,4,1,1,233.4862157,229.9962158,224.7081451
14/12/2017,278,12,-4.9,34,1.3,1768,-18.3,0.6,0,0,4,1,1,257.0824981,230.9281769,244.8443451
14/12/2017,282,13,-3.8,32,0.9,1827,-18.1,0.52,0,0,4,1,1,267.5663679,261.6204224,283.427002
14/12/2017,294,14,-2.7,28,0.7,1857,-18.7,0.65,0,0,4,1,1,285.6180557,266.294281,295.1589355
14/12/2017,301,15,-2.5,29,1.1,1667,-18.1,0.48,0,0,4,1,1,288.1553658,276.0861206,292.0761414
14/12/2017,335,16,-2.4,28,0.9,1878,-18.4,0.35,0,0,4,1,1,301.5494011,293.4894104,308.7840576
14/12/2017,382,17,-2.9,31,0.6,1723,-17.7,0.09,0,0,4,1,1,380.4687141,365.4920959,452.4064636
14/12/2017,612,18,-3.5,35,1.1,1414,-16.7,0,0,0,4,1,1,472.840686,524.3816528,564.4205322
14/12/2017,410,19,-4.2,40,0.9,1216,-15.8,0,0,0,4,1,1,322.3094846,381.3202515,391.5197449
14/12/2017,277,20,-4.8,43,1.1,1397,-15.4,0,0,0,4,1,1,274.5033748,285.71521,316.3136902
14/12/2017,316,21,-4.8,45,0.8,1351,-14.9,0,0,0,4,1,1,285.9046261,294.7834473,283.8815918
14/12/2017,309,22,-4.9,44,1.1,1369,-15.3,0,0,0,4,1,1,273.0645117,283.085083,263.5488586
14/12/2017,211,23,-5.6,53,1.2,1290,-13.6,0,0,0,4,1,1,214.1118907,174.6511841,210.9389191
15/12/2017,227,0,-5.7,53,0.6,1262,-13.7,0,0,0,4,1,1,191.5817437,208.3560791,218.201355
15/12/2017,241,1,-6.3,57,0.4,1148,-13.4,0,0,0,4,1,1,193.1301762,213.32164,201.6320343
15/12/2017,162,2,-6.8,58,0.4,1089,-13.6,0,0,0,4,1,1,145.312369,160.9824066,165.5245361
15/12/2017,110,3,-6.9,56,0.5,1111,-14.2,0,0,0,4,1,1,113.1085866,81.5533371,119.3942795
15/12/2017,69,4,-7.1,59,0.8,1058,-13.7,0,0,0,4,1,1,87.23505664,64.37282562,65.49116516
15/12/2017,68,5,-7.5,64,0.9,989,-13.1,0,0,0,4,1,1,83.72710808,75.27514648,78.17115784
15/12/2017,129,6,-7.4,64,0.7,906,-13,0,0,0,4,1,1,106.6372378,111.4861221,100.4766388
15/12/2017,285,7,-7,63,0.6,865,-12.8,0,0,0,4,1,1,234.6910131,244.5650024,207.4193573
15/12/2017,658,8,-6.6,64,1.1,791,-12.2,0,0,0,4,1,1,228.7096702,361.7462769,293.3855896
15/12/2017,330,9,-5.9,60,0.6,691,-12.4,0.09,0,0,4,1,1,318.6706853,279.8864136,250.3608398
15/12/2017,221,10,-4.6,52,0.8,648,-12.9,0.34,0,0,4,1,1,237.7887285,198.1281281,213.4126587
15/12/2017,279,11,-2.9,46,1,809,-12.9,0.42,0,0,4,1,1,269.4463799,267.1396484,223.5439911
15/12/2017,309,12,-2.5,43,0.7,895,-13.3,0.34,0,0,4,1,1,303.3771564,275.012085,247.0101929
15/12/2017,325,13,-1.6,40,0.3,868,-13.4,0.32,0,0,4,1,1,303.7725028,288.4508972,274.7563782
15/12/2017,329,14,-0.7,39,0.8,826,-12.9,0.35,0,0,4,1,1,302.3071376,296.734436,309.1619568
15/12/2017,342,15,0.1,35,1.5,946,-13.5,0.42,0,0,4,1,1,319.4009963,320.5483093,301.7939453
15/12/2017,354,16,0,37,0.6,994,-12.9,0.13,0,0,4,1,1,351.9652776,329.0694275,359.6251831
15/12/2017,464,17,-0.2,39,0.8,1016,-12.5,0,0,0,4,1,1,408.7873539,393.0587158,423.2637634
15/12/2017,682,18,0.1,43,0.9,1485,-11,0,0,0,4,1,1,480.8766355,575.4627686,547.3608398
15/12/2017,451,19,0.6,41,1.2,1550,-11.1,0,0,0,4,1,1,375.9702184,393.5048828,409.8912659
15/12/2017,320,20,0.9,42,1.2,1113,-10.5,0,0,0,4,1,1,307.3170753,323.6514587,342.065033
15/12/2017,300,21,0.7,47,2.7,1283,-9.3,0,0,0,4,1,1,292.1822762,308.708313,316.6858215
15/12/2017,296,22,-0.1,49,2,870,-9.5,0,0,0,4,1,1,288.6117087,315.1119995,286.0043335
15/12/2017,247,23,-1.3,60,2.5,792,-8,0,0,0,4,1,1,240.2276471,219.2609406,221.2005157
16/12/2017,217,0,-2.6,73,3.4,787,-6.7,0,0,0,4,1,1,195.872268,219.7902679,249.6569824
16/12/2017,302,1,-3.4,76,2.9,582,-7,0,0,0,4,1,1,224.8041414,256.1034241,226.2855225
16/12/2017,228,2,-4.1,73,2.1,567,-8.2,0,0,0,4,1,1,164.6496388,175.4154358,186.8960114
16/12/2017,129,3,-4.5,71,1.6,651,-8.9,0,0,0,4,1,1,107.6856877,107.0178909,116.4371338
16/12/2017,80,4,-5,70,2.7,702,-9.6,0,0,0,4,1,1,84.79056556,74.11738586,74.53104401
16/12/2017,45,5,-5.6,72,2,662,-9.8,0,0,0,4,1,1,79.09108936,41.23749542,84.66912079
16/12/2017,66,6,-6.1,69,2.9,765,-10.8,0,0,0,4,1,1,91.22010754,76.71307373,52.55093002
16/12/2017,90,7,-6.7,64,2.1,977,-12.3,0,0,0,4,1,1,159.6136594,136.8531952,147.1927948
16/12/2017,190,8,-7.3,62,2.6,1112,-13.3,0,0,0,4,1,1,242.123421,250.2830811,268.1309814
16/12/2017,195,9,-7.2,47,2.8,1724,-16.6,0.18,0,0,4,1,1,228.8233748,238.8024902,251.58815
16/12/2017,201,10,-6.2,42,2.3,1893,-17,0.52,0,0,4,1,1,215.2602268,205.2433167,202.8727417
16/12/2017,239,11,-5.2,30,4,1991,-20.1,0.86,0,0,4,1,1,235.2391979,226.7398987,234.4659119
16/12/2017,252,12,-4.1,28,3.8,1998,-19.9,1.08,0,0,4,1,1,250.5212855,254.6790771,254.0977478
16/12/2017,296,13,-3.7,23,4,1980,-21.8,1.12,0,0,4,1,1,266.750732,260.9137573,263.413147
16/12/2017,292,14,-3.4,22,4.3,1966,-22.1,1.07,0,0,4,1,1,270.8923118,268.8619995,268.2532654
16/12/2017,291,15,-3.3,22,5,2000,-22,0.86,0,0,4,1,1,267.5993832,267.35495,256.1907654
16/12/2017,258,16,-3.3,24,3.5,2000,-21,0.54,0,0,4,1,1,267.4013937,279.4046631,270.7541199
16/12/2017,277,17,-4.6,26,2.6,2000,-21.2,0.17,0,0,4,1,1,308.6992732,295.551239,324.1878052
16/12/2017,212,18,-5.3,28,3.5,2000,-21,0,0,0,4,1,1,247.662991,294.4935913,290.1152954
16/12/2017,173,19,-6,32,2.4,2000,-20,0,0,0,4,1,1,233.7844277,256.5667114,281.9957275
16/12/2017,143,20,-6.6,37,3.4,2000,-18.9,0,0,0,4,1,1,223.6176135,187.7037354,215.0919647
16/12/2017,159,21,-7.1,39,3.2,2000,-18.7,0,0,0,4,1,1,210.0713544,195.8954468,214.0097809
16/12/2017,155,22,-7.6,41,1.6,2000,-18.6,0,0,0,4,1,1,186.120772,192.417038,199.4394836
16/12/2017,142,23,-8,41,2.2,2000,-18.9,0,0,0,4,1,1,173.413757,103.7844772,124.2571259
17/12/2017,175,0,-8.1,41,2,2000,-19,0,0,0,4,1,1,131.3084228,117.385025,150.759903
17/12/2017,146,1,-8.4,40,1.6,2000,-19.6,0,0,0,4,1,1,120.064761,136.4238739,136.1437378
17/12/2017,132,2,-8.7,40,2.8,2000,-19.8,0,0,0,4,1,1,108.0189144,90.57071686,86.1816864
17/12/2017,100,3,-9,40,3.1,2000,-20.1,0,0,0,4,1,1,78.57818119,72.94312286,59.94940186
17/12/2017,41,4,-9.5,40,1.9,2000,-20.6,0,0,0,4,1,1,60.7318645,35.94124603,40.70687866
17/12/2017,31,5,-9.7,41,3.1,2000,-20.5,0,0,0,4,1,1,56.15872857,48.26031494,53.36443329
17/12/2017,39,6,-9.9,42,2.3,2000,-20.4,0,0,0,4,1,1,69.62817344,82.18908691,58.57479858
17/12/2017,53,7,-10.2,42,2.3,2000,-20.6,0,0,0,4,1,1,158.8650362,178.7254028,204.7471924
17/12/2017,94,8,-10.7,43,0.9,2000,-20.8,0,0,0,4,1,1,330.0508535,451.8325195,460.1764221
17/12/2017,122,9,-10.5,38,1.1,1950,-22.1,0.19,0,0,4,1,1,191.7888915,191.3984222,235.9769135
17/12/2017,142,10,-8.5,31,1.5,1997,-22.6,0.58,0,0,4,1,1,177.2663817,176.8931427,162.2128448
17/12/2017,189,11,-7.2,29,1.8,1926,-22.2,0.88,0,0,4,1,1,190.3689819,206.1727905,202.4446716
17/12/2017,216,12,-4.9,25,2.6,1966,-21.9,1.08,0,0,4,1,1,225.2941918,225.5269928,205.7970581
17/12/2017,223,13,-4.5,25,3.2,1989,-21.6,1.14,0,0,4,1,1,229.2582823,227.1265106,251.9015961
17/12/2017,268,14,-3.2,26,3.1,1933,-20,1.07,0,0,4,1,1,264.7077535,273.1402893,261.4269104
17/12/2017,278,15,-2.5,28,2,2000,-18.5,0.85,0,0,4,1,1,280.4952851,303.0380859,271.3209839
17/12/2017,256,16,-2.7,31,2.3,2000,-17.5,0.54,0,0,4,1,1,274.046646,289.7117004,300.7497864
17/12/2017,266,17,-3.8,35,2.4,2000,-17,0.17,0,0,4,1,1,308.1138423,299.2503357,363.2151184
17/12/2017,204,18,-4.7,37,1.8,2000,-17.2,0.01,0,0,4,1,1,314.4658651,393.0114441,477.5002136
17/12/2017,157,19,-5.6,39,1.1,2000,-17.3,0,0,0,4,1,1,310.0808391,348.0563354,363.6865234
17/12/2017,166,20,-6,42,0.8,2000,-16.8,0,0,0,4,1,1,224.2518994,240.2935333,258.050293
17/12/2017,168,21,-6.5,45,0.7,2000,-16.4,0,0,0,4,1,1,230.6573142,243.2978058,208.0168915
17/12/2017,172,22,-6.6,50,0.6,1990,-15.3,0,0,0,4,1,1,201.093836,204.4516449,189.0113678
17/12/2017,138,23,-6.9,53,0.7,2000,-14.8,0,0,0,4,1,1,180.0632375,154.3998871,168.7611389
18/12/2017,151,0,-5.9,50,0.6,2000,-14.6,0,0,0,4,1,1,161.8179429,175.6167603,220.9180756
18/12/2017,97,1,-5.3,48,0.4,1664,-14.6,0,0,0,4,1,1,139.7329334,146.8323059,131.754776
18/12/2017,38,2,-5,65,0.4,990,-10.5,0,0,0.2,4,1,1,87.51621194,63.77308273,129.0162964
18/12/2017,32,3,-5.3,76,1,767,-8.8,0,0.3,0.5,4,1,1,61.72451076,47.36901474,50.90731812
18/12/2017,29,4,-5.4,81,0.7,270,-8.1,0,0,0.7,4,1,1,48.80359747,33.16209412,22.31089592
18/12/2017,27,5,-5.3,81,0.9,923,-8,0,0,0.8,4,1,1,50.01561254,39.97712708,33.60328293
18/12/2017,45,6,-5.2,85,0.9,271,-7.3,0,0.4,1.3,4,1,1,57.06990752,41.25810242,67.70032501
18/12/2017,96,7,-5,85,0.7,186,-7.1,0,0,1.8,4,1,1,128.5293744,98.68898773,169.8815765
18/12/2017,146,8,-4.6,86,1.2,508,-6.5,0,0,2,4,1,1,204.7967502,302.6460876,311.3070374
18/12/2017,52,9,-4.3,89,1,59,-5.8,0,1.6,4,4,1,1,74.64333657,44.6336937,29.30599785
18/12/2017,36,10,-3.7,87,1,541,-5.5,0.03,0,4.8,4,1,1,92.41023277,40.25114441,29.1608448
18/12/2017,44,11,-2.9,85,1.2,243,-5,0.06,0,4.8,4,1,1,86.86578523,52.29011917,25.27599716
18/12/2017,62,12,-1.8,83,1.2,351,-4.3,0.09,1.1,5.1,4,1,1,88.30654044,41.27516174,47.78879166
18/12/2017,76,13,-0.9,84,1.2,333,-3.2,0.09,0,5,4,1,1,119.3888262,72.78094482,50.47217178
18/12/2017,116,14,0.5,76,0.9,364,-3.2,0.17,0,4.2,4,1,1,147.9440749,117.0310364,87.11380768
18/12/2017,137,15,1.6,73,0.9,421,-2.7,0.6,0,3.2,4,1,1,192.4154603,171.767746,198.7751007
18/12/2017,181,16,1.8,76,0.8,410,-1.9,0.47,0,2.7,4,1,1,216.6460593,246.0961761,235.0983124
18/12/2017,175,17,0.4,84,0.8,317,-1.9,0.15,0,2.7,4,1,1,199.5695377,177.6122742,182.3691406
18/12/2017,281,18,0,88,0.6,277,-1.7,0,0,2.7,4,1,1,231.5895798,266.4194946,215.5820313
18/12/2017,198,19,1.3,65,1.1,1122,-4.5,0,0,2.7,4,1,1,243.2272683,215.0295868,240.6794891
18/12/2017,165,20,3.3,65,3.2,1172,-2.6,0,0,2.7,4,1,1,210.7402893,161.61203,206.0202332
18/12/2017,148,21,2.8,73,2.4,831,-1.5,0,0,2.6,4,1,1,184.2790138,146.5085754,171.6731567
18/12/2017,160,22,1.5,82,2.4,537,-1.2,0,0,2.6,4,1,1,171.005697,155.5006714,146.1860504
18/12/2017,128,23,0.1,81,2.9,551,-2.7,0,0,2.6,4,1,1,154.7977985,140.9036255,124.5633163
19/12/2017,122,0,-1,73,2.3,881,-5.2,0,0,2.6,4,1,1,126.0917575,121.1902924,133.2388
19/12/2017,122,1,-2,72,0.8,979,-6.3,0,0,2.6,4,1,1,118.2484511,114.5847702,115.5658264
19/12/2017,93,2,-2.7,72,0.9,990,-7,0,0,2.6,4,1,1,95.96004482,83.60196686,89.43144226
19/12/2017,55,3,-2.8,58,1.6,1315,-9.9,0,0,2.6,4,1,1,64.32763805,56.17242432,45.56720352
19/12/2017,39,4,-2.9,59,1.8,1286,-9.8,0,0,2.6,4,1,1,59.09556124,37.16836548,37.98363113
19/12/2017,55,5,-3.9,66,0.7,1209,-9.3,0,0,2.6,4,1,1,70.71702125,63.60731506,57.09247971
19/12/2017,78,6,-4.3,70,1.6,1169,-8.9,0,0,2.6,4,1,1,81.59586237,88.32759857,62.33004761
19/12/2017,165,7,-4.4,64,2.8,1367,-10.1,0,0,2.6,4,1,1,212.2045058,174.0473633,212.6165771
19/12/2017,390,8,-5.2,58,2.2,1594,-12.1,0,0,2.5,4,1,1,313.8231925,385.752533,354.9573975
19/12/2017,199,9,-5.3,48,2.6,1810,-14.6,0.18,0,2.5,4,1,1,213.7651966,196.9497528,197.2359161
19/12/2017,151,10,-4.6,41,2.8,1815,-15.8,0.57,0,2.5,4,1,1,169.4037712,143.9385376,141.3137512
19/12/2017,174,11,-3.5,35,2.2,1742,-16.7,0.87,0,2.5,4,1,1,190.3431733,180.371933,156.0694885
19/12/2017,191,12,-2.5,31,2.6,1778,-17.3,1.08,0,2.3,4,1,1,192.4891616,192.3564453,178.5355225
19/12/2017,189,13,-2.2,25,3.2,1970,-19.6,1.17,0,2.2,4,1,1,198.1860592,198.2276306,182.1144562
19/12/2017,178,14,-2.2,23,3.7,1971,-20.5,1.09,0,2.2,4,1,1,194.3962079,183.1111298,180.6073608
19/12/2017,195,15,-1.3,26,3,2000,-18.3,0.91,0,2.1,4,1,1,230.4585865,217.0283813,201.411911
19/12/2017,211,16,-1.8,31,3.1,1993,-16.7,0.56,0,2,4,1,1,213.7747176,208.7140656,199.8037567
19/12/2017,256,17,-2.7,35,1.8,2000,-16,0.18,0,2,4,1,1,270.2231998,298.7583923,276.5833435
19/12/2017,384,18,-3.8,42,3.3,2000,-14.8,0,0,2,4,1,1,332.7024936,393.8599548,349.3198853
19/12/2017,276,19,-4.5,51,2,2000,-13.1,0,0,2,4,1,1,273.4853157,263.7377014,291.1733093
19/12/2017,225,20,-4.9,55,2,2000,-12.5,0,0,2,4,1,1,227.5427547,227.5868225,228.7445374
19/12/2017,224,21,-5,57,1.9,2000,-12.2,0,0,2,4,1,1,226.0220764,226.111496,208.0631714
19/12/2017,213,22,-5.5,56,1.5,2000,-12.9,0,0,2,4,1,1,207.4300285,216.1146088,189.0278625
19/12/2017,149,23,-5.8,57,1.7,2000,-12.9,0,0,2,4,1,1,178.8468897,151.3813171,159.0623016
20/12/2017,142,0,-6.5,63,1.5,1666,-12.3,0,0,2,4,1,1,123.6223738,118.4848175,140.997406
20/12/2017,172,1,-7.3,67,1.1,1593,-12.3,0,0,2,4,1,1,117.1156165,95.97455597,117.1160278
20/12/2017,108,2,-7.8,68,0.9,1642,-12.6,0,0,2,4,1,1,92.83629519,91.55861664,93.15234375
20/12/2017,71,3,-8.1,70,1.3,1557,-12.6,0,0,2,4,1,1,71.24955078,70.77482605,69.33464813
20/12/2017,38,4,-8.5,73,1,1723,-12.4,0,0,2,4,1,1,61.37358043,49.06080627,62.97961426
20/12/2017,56,5,-8.3,67,0.9,1566,-13.3,0,0,2,4,1,1,77.38753067,56.11708069,81.67179108
20/12/2017,97,6,-8.2,66,0.9,1718,-13.4,0,0,2,4,1,1,90.30818227,99.33557129,101.8216019
20/12/2017,213,7,-8.1,67,0.9,1737,-13.1,0,0,2,4,1,1,259.5139793,221.8608551,258.8650208
20/12/2017,466,8,-7.8,65,1.1,1738,-13.2,0,0,2,4,1,1,372.9068332,430.425293,406.9249573
