"Test[not.NA.test.row.index, 1]","Test[not.NA.test.row.index, 3]","Test[not.NA.test.row.index, 2]","predict(XGB, Test[not.NA.test.row.index, 2:14])"
"31/03/2018",2,397,350.619445800781
"31/03/2018",3,264,282.038177490234
"31/03/2018",4,163,235.095901489258
"31/03/2018",5,108,246.96012878418
"31/03/2018",6,142,271.749420166016
"31/03/2018",7,264,392.168426513672
"31/03/2018",8,489,743.812377929688
"31/03/2018",9,642,411.130615234375
"31/03/2018",10,618,364.807739257812
"31/03/2018",11,824,381.242340087891
"31/03/2018",12,1072,419.163421630859
"31/03/2018",13,1218,462.917663574219
"31/03/2018",14,1381,535.335327148438
"31/03/2018",15,1542,556.546020507812
"31/03/2018",16,1578,597.251342773438
"31/03/2018",17,1531,638.120056152344
"31/03/2018",18,1391,706.37060546875
"31/03/2018",19,1025,664.821044921875
"31/03/2018",20,972,603.630737304688
"31/03/2018",21,1010,574.943603515625
"31/03/2018",22,922,614.300537109375
"31/03/2018",23,655,523.029052734375
"01/04/2018",0,579,337.273132324219
"01/04/2018",1,453,352.992736816406
"01/04/2018",2,322,309.937072753906
"01/04/2018",3,221,243.888778686523
"01/04/2018",4,147,204.850769042969
"01/04/2018",5,96,215.309356689453
"01/04/2018",6,110,145.912490844727
"01/04/2018",7,169,354.118286132812
"01/04/2018",8,342,706.756713867188
"01/04/2018",9,485,434.238037109375
"01/04/2018",10,566,420.410247802734
"01/04/2018",11,737,419.084075927734
"01/04/2018",12,926,452.085723876953
"01/04/2018",13,1156,494.700897216797
"01/04/2018",14,1201,508.186431884766
"01/04/2018",15,1349,512.571960449219
"01/04/2018",16,1409,501.614990234375
"01/04/2018",17,1362,539.890686035156
"01/04/2018",18,1296,622.19189453125
"01/04/2018",19,1066,535.507568359375
"01/04/2018",20,984,578.059020996094
"01/04/2018",21,983,538.417541503906
"01/04/2018",22,841,512.074829101562
"01/04/2018",23,588,533.116882324219
"02/04/2018",0,468,386.738372802734
"02/04/2018",1,295,389.529296875
"02/04/2018",2,155,379.845245361328
"02/04/2018",3,111,347.904235839844
"02/04/2018",4,86,317.004547119141
"02/04/2018",5,125,282.137634277344
"02/04/2018",6,359,317.882141113281
"02/04/2018",7,918,456.960876464844
"02/04/2018",8,1469,584.765869140625
"02/04/2018",9,806,456.845947265625
"02/04/2018",10,579,409.57763671875
"02/04/2018",11,662,494.847351074219
"02/04/2018",12,818,425.117095947266
"02/04/2018",13,818,428.658386230469
"02/04/2018",14,920,524.098510742188
"02/04/2018",15,993,560.284240722656
"02/04/2018",16,1218,549.745727539062
"02/04/2018",17,1569,583.46240234375
"02/04/2018",18,2401,686.540344238281
"02/04/2018",19,1779,564.292419433594
"02/04/2018",20,1517,602.568420410156
"02/04/2018",21,1503,607.043884277344
"02/04/2018",22,1213,538.482788085938
"02/04/2018",23,803,523.50146484375
"03/04/2018",0,532,339.925262451172
"03/04/2018",1,430,342.285186767578
"03/04/2018",2,275,344.947601318359
"03/04/2018",3,156,270.289398193359
"03/04/2018",4,124,242.28205871582
"03/04/2018",5,163,251.524658203125
"03/04/2018",6,388,281.017578125
"03/04/2018",7,1033,485.478912353516
"03/04/2018",8,1677,748.602478027344
"03/04/2018",9,867,481.615020751953
"03/04/2018",10,664,426.929718017578
"03/04/2018",11,696,413.75244140625
"03/04/2018",12,913,394.627746582031
"03/04/2018",13,870,453.851470947266
"03/04/2018",14,931,486.361999511719
"03/04/2018",15,961,540.350524902344
"03/04/2018",16,1173,519.292907714844
"03/04/2018",17,1436,563.630065917969
"03/04/2018",18,2134,669.669555664062
"03/04/2018",19,1415,520.496032714844
"03/04/2018",20,1470,472.52392578125
"03/04/2018",21,1223,473.542541503906
"03/04/2018",22,1030,562.808410644531
"03/04/2018",23,454,332.927825927734
"04/04/2018",0,355,297.956481933594
"04/04/2018",1,113,301.821685791016
"04/04/2018",2,15,279.327789306641
"04/04/2018",3,22,191.799240112305
"04/04/2018",4,14,206.681762695312
"04/04/2018",5,19,208.354293823242
"04/04/2018",6,172,325.324859619141
"04/04/2018",7,665,446.218475341797
"04/04/2018",8,1284,630.753356933594
"04/04/2018",9,378,649.964599609375
"04/04/2018",10,505,623.020874023438
"04/04/2018",11,744,575.048767089844
"04/04/2018",12,928,467.728912353516
"04/04/2018",13,951,609.375061035156
"04/04/2018",14,1096,616.311218261719
"04/04/2018",15,1209,637.754333496094
"04/04/2018",16,1413,685.406005859375
"04/04/2018",17,1745,710.179809570312
"04/04/2018",18,2402,783.361267089844
"04/04/2018",19,1626,647.768920898438
"04/04/2018",20,1374,626.633056640625
"04/04/2018",21,1256,631.780578613281
"04/04/2018",22,1041,639.287902832031
"04/04/2018",23,668,484.484375
"05/04/2018",0,436,343.374237060547
"05/04/2018",1,373,313.945220947266
"05/04/2018",2,220,292.194213867188
"05/04/2018",3,150,281.183929443359
"05/04/2018",4,87,223.551559448242
"05/04/2018",5,18,228.551879882812
"05/04/2018",6,21,173.962844848633
"05/04/2018",7,38,334.55224609375
"05/04/2018",8,207,380.026092529297
"05/04/2018",9,129,356.866027832031
"05/04/2018",10,95,477.665679931641
"05/04/2018",11,47,216.270126342773
"05/04/2018",12,70,314.086334228516
"05/04/2018",13,84,358.446624755859
"05/04/2018",14,46,414.008422851562
"05/04/2018",15,37,377.790710449219
"05/04/2018",16,31,351.004943847656
"05/04/2018",17,46,365.648193359375
"05/04/2018",18,75,417.275695800781
"05/04/2018",19,75,378.998382568359
"05/04/2018",20,56,441.983520507812
"05/04/2018",21,99,358.865600585938
"05/04/2018",22,77,382.498443603516
"05/04/2018",23,79,427.530364990234
"06/04/2018",0,56,351.511047363281
"06/04/2018",1,50,333.816009521484
"06/04/2018",2,27,296.330627441406
"06/04/2018",3,18,233.58610534668
"06/04/2018",4,9,216.78759765625
"06/04/2018",5,54,131.765090942383
"06/04/2018",6,178,137.888534545898
"06/04/2018",7,591,164.5146484375
"06/04/2018",8,1235,434.293701171875
"06/04/2018",9,719,515.123229980469
"06/04/2018",10,529,466.159210205078
"06/04/2018",11,598,334.917938232422
"06/04/2018",12,756,352.157287597656
"06/04/2018",13,683,288.760162353516
"06/04/2018",14,572,338.672058105469
"06/04/2018",15,545,385.558837890625
"06/04/2018",16,585,368.206390380859
"06/04/2018",17,776,498.435882568359
"06/04/2018",18,1114,603.2900390625
"06/04/2018",19,659,415.972381591797
"06/04/2018",20,508,364.791564941406
"06/04/2018",21,447,305.690795898438
"06/04/2018",22,499,303.249481201172
"06/04/2018",23,312,204.308517456055
"07/04/2018",0,282,211.226364135742
"07/04/2018",1,225,195.696533203125
"07/04/2018",2,123,165.068298339844
"07/04/2018",3,122,137.74543762207
"07/04/2018",4,80,131.778335571289
"07/04/2018",5,57,110.164009094238
"07/04/2018",6,108,165.438125610352
"07/04/2018",7,206,446.860809326172
"07/04/2018",8,399,645.828857421875
"07/04/2018",9,426,366.092468261719
"07/04/2018",10,453,369.554656982422
"07/04/2018",11,553,353.591400146484
"07/04/2018",12,697,466.974853515625
"07/04/2018",13,852,590.452209472656
"07/04/2018",14,919,621.830871582031
"07/04/2018",15,925,597.9453125
"07/04/2018",16,897,650.090454101562
"07/04/2018",17,908,678.539733886719
"07/04/2018",18,714,759.880432128906
"07/04/2018",19,518,525.057556152344
"07/04/2018",20,458,367.747955322266
"07/04/2018",21,443,353.263488769531
"07/04/2018",22,426,344.655975341797
"07/04/2018",23,368,317.262298583984
"08/04/2018",0,325,214.343673706055
"08/04/2018",1,224,210.587295532227
"08/04/2018",2,191,201.922134399414
"08/04/2018",3,141,134.309829711914
"08/04/2018",4,90,99.6158599853516
"08/04/2018",5,59,75.9203872680664
"08/04/2018",6,101,163.316558837891
"08/04/2018",7,159,288.252136230469
"08/04/2018",8,332,603.457946777344
"08/04/2018",9,405,398.923034667969
"08/04/2018",10,494,501.977813720703
"08/04/2018",11,586,496.111694335938
"08/04/2018",12,709,547.708190917969
"08/04/2018",13,847,607.120666503906
"08/04/2018",14,777,521.850769042969
"08/04/2018",15,343,608.468322753906
"08/04/2018",16,137,450.492248535156
"08/04/2018",17,58,270.121948242188
"08/04/2018",18,22,172.995391845703
"08/04/2018",19,44,82.5522308349609
"08/04/2018",20,93,60.1769676208496
"08/04/2018",21,170,138.932800292969
"08/04/2018",22,177,150.767639160156
"08/04/2018",23,182,240.400772094727
"09/04/2018",0,197,198.119262695312
"09/04/2018",1,140,205.421127319336
"09/04/2018",2,97,170.55078125
"09/04/2018",3,52,61.0798606872559
"09/04/2018",4,43,82.8567886352539
"09/04/2018",5,91,114.64379119873
"09/04/2018",6,239,107.845016479492
"09/04/2018",7,651,216.316284179688
"09/04/2018",8,1163,475.363403320312
"09/04/2018",9,682,110.413299560547
"09/04/2018",10,506,252.996978759766
"09/04/2018",11,644,353.461334228516
"09/04/2018",12,799,406.349304199219
"09/04/2018",13,869,488.072479248047
"09/04/2018",14,921,526.263610839844
"09/04/2018",15,1038,546.061889648438
"09/04/2018",16,1185,527.272338867188
"09/04/2018",17,1479,556.667053222656
"09/04/2018",18,2401,736.076110839844
"09/04/2018",19,1599,633.57763671875
"09/04/2018",20,1362,570.706726074219
"09/04/2018",21,1232,528.971862792969
"09/04/2018",22,1069,527.5625
"09/04/2018",23,623,557.216430664062
"10/04/2018",0,485,276.991912841797
"10/04/2018",1,376,277.973693847656
"10/04/2018",2,250,224.502792358398
"10/04/2018",3,149,175.954376220703
"10/04/2018",4,102,149.082763671875
"10/04/2018",5,123,165.334350585938
"10/04/2018",6,370,194.856948852539
"10/04/2018",7,981,434.478881835938
"10/04/2018",8,1702,703.195251464844
"10/04/2018",9,982,521.667541503906
"10/04/2018",10,703,477.357330322266
"10/04/2018",11,839,469.457885742188
"10/04/2018",12,1023,508.627288818359
"10/04/2018",13,967,542.324584960938
"10/04/2018",14,913,625.490295410156
"10/04/2018",15,933,634.933227539062
"10/04/2018",16,1080,646.240844726562
"10/04/2018",17,1004,616.037780761719
"10/04/2018",18,1805,704.05224609375
"10/04/2018",19,1153,600.440185546875
"10/04/2018",20,336,518.109497070312
"10/04/2018",21,133,457.682830810547
"10/04/2018",22,75,427.255004882812
"10/04/2018",23,212,425.297088623047
"11/04/2018",0,0,278.40185546875
"11/04/2018",1,0,323.187896728516
"11/04/2018",2,0,291.775146484375
"11/04/2018",3,0,234.667205810547
"11/04/2018",4,0,183.193893432617
"11/04/2018",5,0,234.601837158203
"11/04/2018",6,0,253.197418212891
"11/04/2018",7,0,419.169769287109
"11/04/2018",8,0,659.573364257812
"11/04/2018",9,0,431.498565673828
"11/04/2018",10,0,394.385589599609
"11/04/2018",11,0,427.805572509766
"11/04/2018",12,0,407.925567626953
"11/04/2018",13,0,446.478759765625
"11/04/2018",14,0,570.073425292969
"11/04/2018",15,0,549.733764648438
"11/04/2018",16,0,633.008239746094
"11/04/2018",17,0,719.3125
"11/04/2018",18,0,798.236328125
"11/04/2018",19,0,705.008239746094
"11/04/2018",20,0,647.624877929688
"11/04/2018",21,0,647.526977539062
"11/04/2018",22,0,585.827392578125
"11/04/2018",23,0,536.195190429688
"12/04/2018",0,504,305.274078369141
"12/04/2018",1,374,310.944152832031
"12/04/2018",2,269,287.838928222656
"12/04/2018",3,182,241.400863647461
"12/04/2018",4,98,112.33122253418
"12/04/2018",5,144,170.919036865234
"12/04/2018",6,375,191.546463012695
"12/04/2018",7,1054,330.485931396484
"12/04/2018",8,1789,725.625183105469
"12/04/2018",9,952,507.170654296875
"12/04/2018",10,686,445.736236572266
"12/04/2018",11,829,507.715789794922
"12/04/2018",12,969,601.8173828125
"12/04/2018",13,1029,593.3388671875
"12/04/2018",14,990,562.747985839844
"12/04/2018",15,1074,654.262145996094
"12/04/2018",16,1273,646.618713378906
"12/04/2018",17,1664,701.289489746094
"12/04/2018",18,2359,857.318542480469
"12/04/2018",19,1641,680.659790039062
"12/04/2018",20,1319,618.748229980469
"12/04/2018",21,1241,628.765808105469
"12/04/2018",22,1142,622.577575683594
"12/04/2018",23,772,580.200012207031
"13/04/2018",0,525,250.564224243164
"13/04/2018",1,432,217.145172119141
"13/04/2018",2,257,181.618209838867
"13/04/2018",3,167,157.79833984375
"13/04/2018",4,112,184.713470458984
"13/04/2018",5,156,250.552291870117
"13/04/2018",6,368,199.418685913086
"13/04/2018",7,999,513.077392578125
"13/04/2018",8,1721,619.626708984375
"13/04/2018",9,982,512.594299316406
"13/04/2018",10,741,515.540405273438
"13/04/2018",11,867,523.006408691406
"13/04/2018",12,1095,505.533264160156
"13/04/2018",13,973,498.806579589844
"13/04/2018",14,1063,578.266967773438
"13/04/2018",15,1108,514.649169921875
"13/04/2018",16,1270,580.679260253906
"13/04/2018",17,1662,633.631103515625
"13/04/2018",18,2404,724.357360839844
"13/04/2018",19,1641,611.759826660156
"13/04/2018",20,1359,572.883544921875
"13/04/2018",21,1311,619.122497558594
"13/04/2018",22,1178,629.194641113281
"13/04/2018",23,849,605.556213378906
"14/04/2018",0,664,313.748901367188
"14/04/2018",1,513,304.828826904297
"14/04/2018",2,253,260.946258544922
"14/04/2018",3,62,205.138244628906
"14/04/2018",4,39,303.535705566406
"14/04/2018",5,20,291.260589599609
"14/04/2018",6,12,233.958251953125
"14/04/2018",7,18,427.857635498047
"14/04/2018",8,17,621.1904296875
"14/04/2018",9,17,358.124053955078
"14/04/2018",10,43,275.931396484375
"14/04/2018",11,52,297.570556640625
"14/04/2018",12,75,331.587982177734
"14/04/2018",13,70,350.302368164062
"14/04/2018",14,122,370.718109130859
"14/04/2018",15,203,318.987487792969
"14/04/2018",16,445,693.065856933594
"14/04/2018",17,675,665.236083984375
"14/04/2018",18,706,694.157409667969
"14/04/2018",19,612,617.147644042969
"14/04/2018",20,640,519.838806152344
"14/04/2018",21,633,475.273101806641
"14/04/2018",22,586,479.538208007812
"14/04/2018",23,503,443.592987060547
"15/04/2018",0,475,355.9501953125
"15/04/2018",1,349,300.765563964844
"15/04/2018",2,254,301.051055908203
"15/04/2018",3,183,163.639389038086
"15/04/2018",4,110,148.824554443359
"15/04/2018",5,65,163.727432250977
"15/04/2018",6,102,173.205993652344
"15/04/2018",7,223,236.82160949707
"15/04/2018",8,401,604.932556152344
"15/04/2018",9,513,437.703521728516
"15/04/2018",10,582,414.222412109375
"15/04/2018",11,797,333.739837646484
"15/04/2018",12,1105,393.763854980469
"15/04/2018",13,1229,491.365905761719
"15/04/2018",14,1083,450.731231689453
"15/04/2018",15,62,450.004150390625
"15/04/2018",16,124,547.852233886719
"15/04/2018",17,42,551.982788085938
"15/04/2018",18,343,742.814086914062
"15/04/2018",19,317,632.617736816406
"15/04/2018",20,297,602.626525878906
"15/04/2018",21,464,580.733642578125
"15/04/2018",22,620,589.514892578125
"15/04/2018",23,467,505.310394287109
"16/04/2018",0,401,258.197204589844
"16/04/2018",1,226,272.709197998047
"16/04/2018",2,126,266.849456787109
"16/04/2018",3,107,208.547271728516
"16/04/2018",4,75,148.208831787109
"16/04/2018",5,132,91.8612594604492
"16/04/2018",6,405,130.804550170898
"16/04/2018",7,1049,332.141174316406
"16/04/2018",8,1713,647.299987792969
"16/04/2018",9,922,529.912414550781
"16/04/2018",10,700,413.627563476562
"16/04/2018",11,855,561.727172851562
"16/04/2018",12,1052,534.25244140625
"16/04/2018",13,973,540.702758789062
"16/04/2018",14,1016,488.219543457031
"16/04/2018",15,1145,555.397399902344
"16/04/2018",16,1452,610.024780273438
"16/04/2018",17,1753,653.532043457031
"16/04/2018",18,2692,790.619812011719
"16/04/2018",19,1719,683.044067382812
"16/04/2018",20,1498,600.874450683594
"16/04/2018",21,1355,590.303649902344
"16/04/2018",22,1099,643.38818359375
"16/04/2018",23,733,445.462463378906
"17/04/2018",0,503,262.097747802734
"17/04/2018",1,421,343.116180419922
"17/04/2018",2,237,258.06494140625
"17/04/2018",3,164,219.794738769531
"17/04/2018",4,110,90.6974258422852
"17/04/2018",5,143,154.784881591797
"17/04/2018",6,406,207.856811523438
"17/04/2018",7,1100,349.473968505859
"17/04/2018",8,1920,743.609130859375
"17/04/2018",9,1013,496.509124755859
"17/04/2018",10,731,387.613159179688
"17/04/2018",11,822,477.169616699219
"17/04/2018",12,1112,531.2119140625
"17/04/2018",13,1007,439.111053466797
"17/04/2018",14,1037,545.091369628906
"17/04/2018",15,1120,554.822143554688
"17/04/2018",16,1312,547.369201660156
"17/04/2018",17,1632,649.983276367188
"17/04/2018",18,1727,811.16748046875
"17/04/2018",19,1356,679.950561523438
"17/04/2018",20,1290,597.609741210938
"17/04/2018",21,1320,617.753051757812
"17/04/2018",22,1071,586.441467285156
"17/04/2018",23,680,547.179260253906
"18/04/2018",0,515,307.256866455078
"18/04/2018",1,375,287.844543457031
"18/04/2018",2,260,246.540084838867
"18/04/2018",3,164,180.547546386719
"18/04/2018",4,105,153.388320922852
"18/04/2018",5,154,194.235061645508
"18/04/2018",6,395,175.585861206055
"18/04/2018",7,1083,340.527404785156
"18/04/2018",8,1815,740.878234863281
"18/04/2018",9,987,464.039764404297
"18/04/2018",10,761,472.785675048828
"18/04/2018",11,845,491.920654296875
"18/04/2018",12,1047,550.399169921875
"18/04/2018",13,975,535.621887207031
"18/04/2018",14,967,531.562866210938
"18/04/2018",15,1149,578.393737792969
"18/04/2018",16,1346,570.762145996094
"18/04/2018",17,1738,656.876098632812
"18/04/2018",18,1918,699.911315917969
"18/04/2018",19,842,568.092651367188
"18/04/2018",20,1346,557.507141113281
"18/04/2018",21,1209,578.024597167969
"18/04/2018",22,1003,550.553771972656
"18/04/2018",23,671,504.771484375
"19/04/2018",0,520,286.190063476562
"19/04/2018",1,42,285.556457519531
"19/04/2018",2,281,247.374969482422
"19/04/2018",3,206,90.0908203125
"19/04/2018",4,125,126.380676269531
"19/04/2018",5,153,130.828201293945
"19/04/2018",6,367,182.238525390625
"19/04/2018",7,254,205.294006347656
"19/04/2018",8,20,708.121398925781
"19/04/2018",9,316,521.664428710938
"19/04/2018",10,139,397.6044921875
"19/04/2018",11,795,516.047790527344
"19/04/2018",12,919,529.328796386719
"19/04/2018",13,930,536.66162109375
"19/04/2018",14,996,546.0185546875
"19/04/2018",15,1039,511.320281982422
"19/04/2018",16,1198,506.632293701172
"19/04/2018",17,1534,530.600830078125
"19/04/2018",18,2198,701.205261230469
"19/04/2018",19,1489,578.060180664062
"19/04/2018",20,1313,543.750793457031
"19/04/2018",21,1165,584.664794921875
"19/04/2018",22,1054,609.475891113281
"19/04/2018",23,677,492.708312988281
"20/04/2018",0,553,282.49462890625
"20/04/2018",1,436,294.421325683594
"20/04/2018",2,305,285.597717285156
"20/04/2018",3,188,213.15202331543
"20/04/2018",4,134,207.565948486328
"20/04/2018",5,168,182.430358886719
"20/04/2018",6,414,240.812545776367
"20/04/2018",7,979,408.367553710938
"20/04/2018",8,1659,700.60498046875
"20/04/2018",9,962,363.194793701172
"20/04/2018",10,708,371.315765380859
"20/04/2018",11,805,388.044799804688
"20/04/2018",12,1019,400.843994140625
"20/04/2018",13,973,420.084869384766
"20/04/2018",14,970,480.564849853516
"20/04/2018",15,1080,411.306701660156
"20/04/2018",16,1206,478.194366455078
"20/04/2018",17,1543,552.120178222656
"20/04/2018",18,2268,701.389953613281
"20/04/2018",19,1578,656.912536621094
"20/04/2018",20,1358,571.054870605469
"20/04/2018",21,1213,567.821655273438
"20/04/2018",22,1183,561.279846191406
"20/04/2018",23,891,484.461517333984
"21/04/2018",0,707,300.442413330078
"21/04/2018",1,628,383.849945068359
"21/04/2018",2,436,323.407440185547
"21/04/2018",3,307,303.724395751953
"21/04/2018",4,166,269.933715820312
"21/04/2018",5,122,201.977081298828
"21/04/2018",6,184,282.644287109375
"21/04/2018",7,324,465.313629150391
